prd0000,bowl,Accessories,3
prd0001,deodorant,Bedroom,3
prd0002,bottle cap,Bedroom,4
prd0003,sandal,Furniture,3
prd0004,bananas,Bedroom,2
prd0005,speakers,TV,0
prd0006,bowl,TV,1
prd0007,drill press,Kitchen,4
prd0008,sidewalk,Accessories,4
prd0009,CD,TV,0
prd0010,key chain,Kitchen,4
prd0011,bowl,Accessories,2
prd0012,bananas,TV,3
prd0013,sandal,Kitchen,4
prd0014,nail clippers,TV,1
prd0015,speakers,TV,2
prd0016,sidewalk,Bedroom,0
prd0017,bowl,TV,4
prd0018,sidewalk,Accessories,0
prd0019,CD,Bedroom,0
prd0020,CD,Furniture,1
prd0021,thread,Accessories,1
prd0022,bottle cap,TV,3
prd0023,soap,Kitchen,3
prd0024,speakers,Accessories,0
prd0025,pen,Bedroom,5
prd0026,soap,Kitchen,1
prd0027,bananas,Bedroom,5
prd0028,thread,Bedroom,2
prd0029,toothpaste,Bedroom,5
prd0030,mouse pad,Furniture,4
prd0031,soap,Accessories,4
prd0032,drill press,TV,2
prd0033,bananas,Kitchen,5
prd0034,drawer,Kitchen,2
prd0035,rug,Kitchen,5
prd0036,USB drive,Bedroom,2
prd0037,spring,TV,0
prd0038,sticky note,Accessories,1
prd0039,key chain,Furniture,2
prd0040,sofa,Kitchen,5
prd0041,nail clippers,TV,4
prd0042,towel,Bedroom,4
prd0043,thread,Accessories,1
prd0044,drill press,Accessories,4
prd0045,brocolli,Furniture,2
prd0046,rug,Accessories,2
prd0047,drawer,Kitchen,5
prd0048,cookie jar,TV,4
prd0049,bowl,Furniture,2
prd0050,sandal,Bedroom,4
prd0051,CD,Furniture,3
prd0052,pen,TV,0
prd0053,deodorant,TV,2
prd0054,nail clippers,Furniture,5
prd0055,key chain,Bedroom,4
prd0056,pen,Kitchen,1
prd0057,thread,Kitchen,3
prd0058,soap,Furniture,5
prd0059,toothpaste,Accessories,3
prd0060,drill press,Bedroom,1
prd0061,brocolli,Bedroom,0
prd0062,CD,TV,1
prd0063,soap,Accessories,3
prd0064,sidewalk,Kitchen,5
prd0065,soap,Bedroom,2
prd0066,car,Furniture,5
prd0067,towel,Furniture,4
prd0068,deodorant,Kitchen,3
prd0069,soap,Accessories,3
prd0070,USB drive,Kitchen,0
prd0071,sidewalk,Bedroom,0
prd0072,soap,Accessories,1
prd0073,sketch pad,Bedroom,5
prd0074,sketch pad,Bedroom,1
prd0075,toothpaste,Kitchen,5
prd0076,car,TV,3
prd0077,cookie jar,Accessories,5
prd0078,mouse pad,TV,5
prd0079,drill press,TV,4
prd0080,car,Accessories,3
prd0081,bottle cap,Bedroom,2
prd0082,CD,Accessories,4
prd0083,lamp,Accessories,4
prd0084,bananas,Accessories,0
prd0085,sidewalk,Bedroom,0
prd0086,mouse pad,Bedroom,1
prd0087,sandal,TV,2
prd0088,ipod,TV,4
prd0089,spring,Furniture,1
prd0090,bananas,Kitchen,2
prd0091,drill press,Furniture,0
prd0092,checkbook,Kitchen,0
prd0093,ipod,Furniture,1
prd0094,lamp,Kitchen,5
prd0095,key chain,Kitchen,3
prd0096,deodorant,Bedroom,4
prd0097,deodorant,Furniture,4
prd0098,ipod,TV,4
prd0099,nail clippers,Accessories,0
