product_id,user_id
product_id_01,user_id_01
product_id_02,user_id_02
product_id_03,user_id_03
product_id_04,user_id_04
product_id_05,user_id_05
product_id_06,user_id_06
product_id_07,user_id_07
product_id_08,user_id_08
product_id_09,user_id_09
product_id_10,user_id_10
product_id_11,user_id_11
product_id_12,user_id_12
product_id_13,user_id_13
product_id_14,user_id_14
product_id_15,user_id_15
product_id_16,user_id_16
product_id_17,user_id_17
product_id_18,user_id_18
product_id_19,user_id_19
product_id_20,user_id_20
product_id_21,user_id_21
product_id_22,user_id_22
product_id_23,user_id_23
product_id_24,user_id_24
product_id_25,user_id_25
product_id_26,user_id_26
product_id_27,user_id_27
product_id_28,user_id_28
product_id_29,user_id_29
product_id_30,user_id_30
product_id_31,user_id_31
product_id_32,user_id_32
product_id_33,user_id_33
product_id_34,user_id_34
product_id_35,user_id_35
product_id_36,user_id_36
product_id_37,user_id_37
product_id_38,user_id_38
product_id_39,user_id_39
product_id_40,user_id_40
product_id_41,user_id_41
product_id_42,user_id_42
product_id_43,user_id_43
product_id_44,user_id_44
product_id_45,user_id_45
product_id_46,user_id_46
product_id_47,user_id_47
product_id_48,user_id_48
product_id_49,user_id_49
product_id_50,user_id_50
product_id_51,user_id_51
product_id_52,user_id_52
product_id_53,user_id_53
product_id_54,user_id_54
product_id_55,user_id_55
product_id_56,user_id_56
product_id_57,user_id_57
product_id_58,user_id_58
product_id_59,user_id_59
product_id_60,user_id_60
product_id_61,user_id_61
product_id_62,user_id_62
product_id_63,user_id_63
product_id_64,user_id_64
product_id_65,user_id_65
product_id_66,user_id_66
product_id_67,user_id_67
product_id_68,user_id_68
product_id_69,user_id_69
product_id_70,user_id_70
product_id_71,user_id_71
product_id_72,user_id_72
product_id_73,user_id_73
product_id_74,user_id_74
product_id_75,user_id_75
product_id_76,user_id_76
product_id_77,user_id_77
product_id_78,user_id_78
product_id_79,user_id_79
product_id_80,user_id_80
product_id_81,user_id_81
product_id_82,user_id_82
product_id_83,user_id_83
product_id_84,user_id_84
product_id_85,user_id_85
product_id_86,user_id_86
product_id_87,user_id_87
product_id_88,user_id_88
product_id_89,user_id_89
product_id_90,user_id_90
product_id_91,user_id_91
product_id_92,user_id_92
product_id_93,user_id_93
product_id_94,user_id_94
product_id_95,user_id_95
product_id_96,user_id_96
product_id_97,user_id_97
product_id_98,user_id_98
product_id_99,user_id_99
product_id_100,user_id_100
product_id_101,user_id_101
product_id_102,user_id_102
product_id_103,user_id_103
product_id_104,user_id_104
