product_id,user_id
prd0241,user0361
prd0893,user0971
prd0768,user0193
prd0559,user0391
prd0371,user0337
prd0422,user0595
prd0940,user0842
prd0426,user0998
prd0204,user0266
prd0934,user0416
prd0221,user0191
prd0041,user0153
prd0276,user0496
prd0543,user0659
prd0150,user0051
prd0798,user0325
prd0760,user0073
prd0458,user0416
prd0046,user0387
prd0407,user0785
prd0623,user0170
prd0845,user0823
prd0920,user0536
prd0234,user0993
prd0691,user0220
prd0169,user0808
prd0632,user0739
prd0102,user0471
prd0877,user0243
prd0668,user0719
prd0534,user0276
prd0702,user0682
prd0229,user0389
prd0736,user0916
prd0493,user0774
prd0119,user0760
prd0127,user0999
prd0605,user0209
prd0519,user0502
prd0642,user0688
prd0554,user0697
prd0464,user0835
prd0604,user0880
prd0246,user0966
prd0067,user0818
prd0040,user0076
prd0884,user0351
prd0558,user0379
prd0851,user0162
prd0180,user0043
prd0561,user0073
prd0121,user0783
prd0835,user0801
prd0056,user0844
prd0120,user0685
prd0283,user0810
prd0993,user0659
prd0216,user0189
prd0480,user0843
prd0785,user0560
prd0092,user0733
prd0529,user0470
prd0453,user0649
prd0429,user0064
prd0847,user0734
prd0001,user0553
prd0785,user0825
prd0798,user0710
prd0929,user0050
prd0496,user0269
prd0977,user0249
prd0071,user0926
prd0229,user0699
prd0124,user0462
prd0590,user0956
prd0186,user0672
prd0210,user0394
prd0749,user0796
prd0542,user0859
prd0353,user0112
prd0702,user0882
prd0649,user0316
prd0989,user0006
prd0329,user0255
prd0570,user0134
prd0779,user0048
prd0519,user0057
prd0390,user0609
prd0038,user0695
prd0289,user0145
prd0673,user0745
prd0551,user0116
prd0230,user0061
prd0725,user0709
prd0042,user0823
prd0072,user0711
prd0795,user0635
prd0657,user0833
prd0776,user0601
prd0084,user0109
prd0437,user0206
prd0679,user0354
prd0869,user0533
prd0126,user0450
prd0210,user0033
prd0043,user0543
prd0688,user0623
prd0612,user0305
prd0314,user0505
prd0829,user0499
prd0914,user0218
prd0023,user0844
prd0477,user1000
prd0502,user0543
prd0440,user0598
prd0411,user0248
prd0371,user0969
prd0283,user0908
prd0438,user0679
prd0148,user0125
prd0409,user0170
prd0101,user0439
prd0298,user0208
prd0843,user0373
prd0513,user0005
prd0057,user0355
prd0738,user0199
prd0602,user0989
prd0679,user0628
prd0620,user0708
prd0336,user0230
prd0677,user0103
prd0587,user0945
prd0595,user0994
prd0437,user0982
prd0597,user0145
prd0587,user0487
prd0308,user0622
prd0186,user0442
prd0925,user0981
prd0973,user0761
prd0226,user0810
prd0796,user0438
prd0015,user0502
prd0474,user0806
prd0084,user0773
prd0993,user0113
prd0969,user0746
prd0606,user0377
prd0411,user0514
prd0672,user0265
prd0632,user0760
prd0758,user0053
prd0880,user0398
prd0331,user0067
prd0839,user0797
prd0883,user0132
prd0264,user0391
prd0228,user0020
prd0545,user0690
prd0985,user0327
prd0440,user0654
prd0137,user0536
prd0958,user0519
prd0235,user0645
prd0637,user0108
prd0275,user0144
prd0077,user0941
prd0069,user0199
prd0137,user0326
prd0323,user0066
prd0580,user0183
prd0773,user0428
prd0452,user0197
prd0810,user0296
prd0881,user0921
prd0132,user0668
prd0897,user0832
prd0799,user0237
prd0145,user0363
prd0298,user0294
prd0753,user0130
prd0715,user0989
prd0566,user0653
prd0693,user0151
prd0081,user0858
prd0945,user0696
prd0280,user0723
prd0070,user0568
prd0134,user0315
prd0779,user0678
prd0232,user0698
prd0684,user0472
prd0845,user0265
prd0404,user0845
prd0914,user0515
prd0733,user0857
prd0110,user0679
prd0996,user0900
prd0592,user0333
prd0833,user0006
prd0181,user0431
prd0151,user0558
prd0844,user0657
prd0146,user0409
prd0248,user0636
prd0459,user0519
prd0212,user0305
prd0953,user0607
prd0086,user0664
prd0560,user0364
prd0069,user0308
prd0782,user0878
prd0316,user0983
prd0415,user0004
prd0717,user0095
prd0518,user0343
prd0285,user0676
prd0766,user0386
prd0092,user0289
prd0965,user0352
prd0228,user0724
prd0189,user0062
prd0715,user0452
prd0097,user0884
prd0506,user0662
prd0878,user0470
prd0996,user0356
prd0977,user0054
prd0332,user0401
prd0620,user0143
prd0134,user0194
prd0088,user0961
prd0749,user0325
prd0081,user0980
prd0648,user0812
prd0649,user0237
prd0240,user0858
prd0251,user0445
prd0444,user0429
prd0403,user0974
prd0695,user0168
prd0668,user0382
prd0739,user0270
prd0182,user0482
prd0005,user0074
prd0607,user0154
prd0661,user0157
prd0547,user0174
prd0233,user0742
prd0598,user0184
prd0341,user0464
prd0175,user0458
prd0820,user0498
prd0625,user0754
prd0324,user0165
prd0192,user0301
prd0504,user0172
prd0425,user0072
prd0940,user0007
prd0762,user0534
prd0157,user0786
prd0423,user0645
prd0573,user0052
prd0328,user0359
prd0135,user0231
prd0514,user0547
prd0851,user0381
prd0113,user0913
prd0959,user0328
prd0010,user0899
prd0910,user0773
prd0902,user0992
prd0872,user0282
prd0434,user0053
prd0769,user0737
prd0230,user0716
prd0691,user0198
prd0839,user0828
prd0903,user0560
prd0671,user0635
prd0184,user0453
prd0689,user0094
prd0897,user0514
prd0834,user0915
prd0578,user0982
prd0637,user0480
prd0994,user0032
prd0052,user0449
prd0724,user0082
prd0650,user0150
prd0732,user0008
prd0028,user0647
prd0520,user0574
prd0834,user0800
prd0439,user0305
prd0408,user0961
prd0485,user0414
prd0350,user0351
prd0512,user0051
prd0213,user0407
prd0254,user0868
prd0816,user0346
prd0869,user0941
prd0213,user0144
prd0487,user0359
prd0494,user0452
prd0239,user0844
prd0415,user0016
prd0606,user0565
prd0816,user0042
prd0826,user0354
prd0280,user0533
prd0981,user0511
prd0863,user0137
prd0745,user0331
prd0689,user0617
prd0567,user0413
prd0325,user0328
prd0897,user0306
prd0201,user0201
prd0827,user0031
prd0503,user0539
prd0537,user0820
prd0976,user0755
prd0225,user0184
