product_id,description,product_type,quantity_available
prd1,description1,type2,2
prd2,description2,type1,19
prd3,description3,type2,7
prd4,description4,type1,8
prd5,description5,type3,12
prd6,description6,type2,0
prd7,description7,type1,8
prd8,description8,type4,12
prd9,description9,type4,2
prd10,description10,type4,2
prd11,description11,type4,3
prd12,description12,type3,0
prd13,description13,type2,12
prd14,description14,type1,1
prd15,description15,type4,17
prd16,description16,type3,19
prd17,description17,type3,10
prd18,description18,type2,18
prd19,description19,type2,2
prd20,description20,type1,12
prd21,description21,type2,4
prd22,description22,type3,10
prd23,description23,type3,3
prd24,description24,type2,15
prd25,description25,type4,9
prd26,description26,type1,16
prd27,description27,type2,2
prd28,description28,type1,3
prd29,description29,type2,10
prd30,description30,type1,9
prd31,description31,type4,18
prd32,description32,type2,1
prd33,description33,type3,8
prd34,description34,type1,7
prd35,description35,type4,6
prd36,description36,type1,3
prd37,description37,type3,8
prd38,description38,type3,0
prd39,description39,type1,5
prd40,description40,type3,1
prd41,description41,type4,19
prd42,description42,type2,8
prd43,description43,type2,17
prd44,description44,type4,9
prd45,description45,type1,7
prd46,description46,type2,7
prd47,description47,type4,8
prd48,description48,type2,13
prd49,description49,type3,4
prd50,description50,type3,14
prd51,description51,type4,11
prd52,description52,type4,13
prd53,description53,type1,8
prd54,description54,type4,3
prd55,description55,type2,14
prd56,description56,type3,10
prd57,description57,type3,18
prd58,description58,type4,7
prd59,description59,type1,6
prd60,description60,type2,10
prd61,description61,type2,13
prd62,description62,type3,13
prd63,description63,type2,1
prd64,description64,type2,7
prd65,description65,type4,13
prd66,description66,type2,0
prd67,description67,type4,15
prd68,description68,type4,2
prd69,description69,type1,19
prd70,description70,type1,16
prd71,description71,type1,3
prd72,description72,type2,16
prd73,description73,type3,18
prd74,description74,type2,19
prd75,description75,type3,3
prd76,description76,type2,17
prd77,description77,type1,17
prd78,description78,type2,16
prd79,description79,type3,16
prd80,description80,type3,20
prd81,description81,type3,18
prd82,description82,type2,10
prd83,description83,type4,17
prd84,description84,type3,13
prd85,description85,type2,6
prd86,description86,type4,18
prd87,description87,type3,9
prd88,description88,type3,15
prd89,description89,type4,9
prd90,description90,type2,6
prd91,description91,type3,17
prd92,description92,type3,2
prd93,description93,type3,18
prd94,description94,type1,12
prd95,description95,type1,16
prd96,description96,type4,18
prd97,description97,type1,18
prd98,description98,type1,10
prd99,description99,type1,3
prd100,description100,type4,19
prd101,description101,type3,8
prd102,description102,type2,19
prd103,description103,type1,1
prd104,description104,type3,2
prd105,description105,type1,15
prd106,description106,type3,19
prd107,description107,type3,3
prd108,description108,type1,9
prd109,description109,type2,20
prd110,description110,type4,20
prd111,description111,type3,18
prd112,description112,type4,11
prd113,description113,type2,11
prd114,description114,type3,12
prd115,description115,type4,7
prd116,description116,type2,15
prd117,description117,type1,15
prd118,description118,type4,4
prd119,description119,type4,4
prd120,description120,type2,18
prd121,description121,type4,10
prd122,description122,type4,17
prd123,description123,type4,19
prd124,description124,type3,4
prd125,description125,type3,11
prd126,description126,type1,14
prd127,description127,type2,4
prd128,description128,type3,0
prd129,description129,type1,8
prd130,description130,type1,15
prd131,description131,type1,8
prd132,description132,type3,1
prd133,description133,type3,14
prd134,description134,type1,11
prd135,description135,type1,8
prd136,description136,type1,1
prd137,description137,type2,1
prd138,description138,type2,10
prd139,description139,type4,10
prd140,description140,type1,1
prd141,description141,type4,5
prd142,description142,type4,0
prd143,description143,type3,6
prd144,description144,type1,5
prd145,description145,type3,9
prd146,description146,type2,4
prd147,description147,type4,19
prd148,description148,type2,9
prd149,description149,type4,15
prd150,description150,type3,10
prd151,description151,type3,14
prd152,description152,type4,20
prd153,description153,type2,18
prd154,description154,type2,20
prd155,description155,type2,17
prd156,description156,type1,15
prd157,description157,type2,14
prd158,description158,type1,3
prd159,description159,type1,2
prd160,description160,type4,5
prd161,description161,type2,3
prd162,description162,type4,11
prd163,description163,type3,18
prd164,description164,type4,13
prd165,description165,type3,3
prd166,description166,type2,19
prd167,description167,type4,8
prd168,description168,type1,3
prd169,description169,type2,16
prd170,description170,type2,12
prd171,description171,type4,16
prd172,description172,type3,2
prd173,description173,type3,13
prd174,description174,type4,4
prd175,description175,type2,13
prd176,description176,type3,3
prd177,description177,type2,10
prd178,description178,type2,9
prd179,description179,type3,13
prd180,description180,type2,7
prd181,description181,type2,9
prd182,description182,type4,1
prd183,description183,type4,3
prd184,description184,type4,15
prd185,description185,type3,8
prd186,description186,type1,18
prd187,description187,type2,16
prd188,description188,type1,20
prd189,description189,type3,11
prd190,description190,type3,4
prd191,description191,type4,18
prd192,description192,type4,12
prd193,description193,type1,11
prd194,description194,type1,6
prd195,description195,type1,4
prd196,description196,type2,7
prd197,description197,type4,14
prd198,description198,type2,15
prd199,description199,type3,5
prd200,description200,type4,13
prd201,description201,type4,14
prd202,description202,type2,7
prd203,description203,type3,4
prd204,description204,type2,3
prd205,description205,type1,19
prd206,description206,type4,8
prd207,description207,type1,12
prd208,description208,type2,13
prd209,description209,type4,5
prd210,description210,type1,18
prd211,description211,type2,5
prd212,description212,type2,2
prd213,description213,type4,16
prd214,description214,type4,8
prd215,description215,type4,2
prd216,description216,type3,19
prd217,description217,type2,17
prd218,description218,type2,1
prd219,description219,type3,9
prd220,description220,type4,11
prd221,description221,type1,15
prd222,description222,type2,15
prd223,description223,type4,13
prd224,description224,type1,19
prd225,description225,type2,18
prd226,description226,type3,20
prd227,description227,type1,15
prd228,description228,type2,17
prd229,description229,type4,13
prd230,description230,type1,2
prd231,description231,type2,19
prd232,description232,type4,20
prd233,description233,type2,10
