user_id,product_id
user477,prd219
user349,prd239
user152,prd315
user374,prd183
user42,prd113
user19,prd7
user343,prd342
user218,prd369
user257,prd321
user47,prd243
user121,prd311
user358,prd120
user351,prd317
user356,prd129
user174,prd21
user39,prd81
user260,prd221
user336,prd312
user402,prd396
user276,prd178
user263,prd253
user314,prd485
user28,prd324
user419,prd198
user361,prd174
user485,prd292
user92,prd128
user461,prd123
user394,prd79
user69,prd469
user402,prd489
user285,prd186
user399,prd176
user451,prd225
user81,prd277
user298,prd140
user336,prd456
user108,prd410
user110,prd21
user254,prd420
user116,prd68
user231,prd313
user473,prd264
user261,prd38
user408,prd216
user63,prd133
user301,prd374
user472,prd229
user373,prd237
user443,prd77
user472,prd479
user116,prd155
user198,prd202
user117,prd437
user330,prd406
user343,prd481
user466,prd465
user453,prd310
user288,prd350
user47,prd400
user366,prd251
user388,prd494
user69,prd291
user337,prd46
user99,prd293
user283,prd353
user382,prd340
user24,prd126
user97,prd272
user262,prd48
user354,prd84
user5,prd392
user179,prd221
user291,prd216
user301,prd219
user220,prd131
user229,prd273
user317,prd76
user33,prd242
user250,prd382
user65,prd152
user339,prd101
user474,prd226
user335,prd261
user50,prd187
user35,prd465
user180,prd250
user286,prd84
user366,prd373
user19,prd55
user34,prd300
user500,prd2
user194,prd431
user246,prd65
user33,prd41
user430,prd484
user128,prd203
user478,prd363
user13,prd58
user53,prd301
user340,prd287
user335,prd14
user470,prd471
user408,prd467
user79,prd458
user14,prd59
user201,prd410
user114,prd481
user489,prd280
user421,prd40
user37,prd24
user355,prd370
user299,prd129
user135,prd308
user168,prd60
user219,prd390
user277,prd101
user276,prd478
user325,prd307
user31,prd125
user484,prd393
user186,prd68
user8,prd122
user463,prd358
user202,prd96
user417,prd6
user309,prd43
user475,prd321
user251,prd352
user491,prd358
user126,prd490
user114,prd339
user209,prd176
user189,prd52
user381,prd75
user217,prd37
user495,prd32
user330,prd166
user143,prd408
user496,prd193
user79,prd109
user351,prd170
user67,prd500
user69,prd340
user18,prd253
user231,prd235
user1,prd336
user100,prd482
user437,prd319
user244,prd153
user154,prd312
user247,prd83
user171,prd439
user248,prd240
user307,prd251
user276,prd461
user493,prd447
user312,prd464
user11,prd32
user400,prd415
user106,prd54
user162,prd339
user26,prd389
user57,prd50
user361,prd191
user314,prd442
user410,prd356
user188,prd90
user450,prd438
user113,prd378
user398,prd468
user151,prd49
user169,prd381
user219,prd33
user168,prd409
user114,prd306
user476,prd92
user199,prd128
user444,prd431
user467,prd342
user348,prd203
user408,prd180
user382,prd290
user19,prd1
user453,prd47
user228,prd273
user249,prd351
user287,prd310
user3,prd330
user8,prd322
user22,prd333
user236,prd339
user273,prd436
user42,prd103
user378,prd102
user494,prd444
user366,prd445
user487,prd115
user357,prd31
user478,prd311
user167,prd385
user359,prd87
user20,prd151
user316,prd86
user167,prd383
user128,prd279
user365,prd329
user46,prd180
user324,prd409
user341,prd356
user177,prd113
user267,prd255
user435,prd202
user493,prd278
user380,prd148
user315,prd453
user146,prd214
user93,prd472
user465,prd259
user345,prd251
user481,prd286
user196,prd27
user285,prd311
user295,prd479
user364,prd422
user72,prd435
user293,prd260
user417,prd457
user173,prd275
user479,prd112
user70,prd450
user118,prd346
user326,prd160
user170,prd429
user222,prd379
user443,prd344
user17,prd177
user488,prd317
user212,prd266
user242,prd52
user292,prd239
user386,prd346
user225,prd384
user146,prd226
user350,prd19
user481,prd106
user400,prd461
user411,prd472
user47,prd106
user231,prd423
user192,prd258
user109,prd216
user51,prd360
user215,prd489
user171,prd463
user352,prd188
user286,prd308
user26,prd15
user447,prd168
user379,prd139
user466,prd47
user141,prd34
user312,prd437
user87,prd477
user48,prd323
user356,prd290
user142,prd289
user373,prd222
user386,prd191
user247,prd490
user59,prd113
user262,prd55
user354,prd353
user151,prd146
user305,prd288
user168,prd331
user473,prd383
user310,prd65
user215,prd282
user142,prd428
user318,prd445
user80,prd99
user468,prd298
user450,prd336
user307,prd99
user148,prd160
user204,prd79
user40,prd285
user160,prd183
user158,prd474
user286,prd123
user206,prd481
user253,prd396
user43,prd133
user296,prd459
user52,prd490
user257,prd105
user99,prd172
user95,prd14
user365,prd173
user329,prd481
user147,prd57
user141,prd458
user267,prd244
user448,prd255
user392,prd462
user426,prd50
user417,prd389
user426,prd265
user475,prd258
user110,prd191
user68,prd259
user311,prd9
user266,prd450
user484,prd127
user227,prd256
user294,prd278
user459,prd130
user61,prd107
user290,prd24
user411,prd112
user344,prd237
user64,prd177
user274,prd317
user259,prd430
user314,prd128
user453,prd186
user291,prd372
user229,prd373
user352,prd81
user159,prd367
user286,prd297
user365,prd442
user352,prd138
user221,prd370
user46,prd99
user409,prd148
user44,prd142
user4,prd40
user172,prd250
user139,prd235
user65,prd28
user46,prd18
user252,prd381
user491,prd56
user169,prd112
user127,prd348
user276,prd460
user386,prd392
user273,prd293
user335,prd18
user233,prd21
user243,prd30
user339,prd438
user462,prd197
user473,prd353
user170,prd312
user214,prd23
user359,prd207
user396,prd240
user444,prd186
user182,prd1
user87,prd54
user413,prd52
user40,prd302
user85,prd73
user221,prd125
user367,prd56
user134,prd60
user176,prd356
user90,prd113
user346,prd401
user29,prd327
user132,prd230
user333,prd280
user182,prd131
user390,prd101
user145,prd273
user194,prd365
user401,prd47
user419,prd136
user296,prd410
user478,prd382
user496,prd137
user238,prd474
user452,prd367
user423,prd228
user365,prd444
user297,prd270
user190,prd327
user448,prd88
user496,prd12
user204,prd53
user32,prd68
user448,prd75
user307,prd133
user86,prd113
user332,prd327
user352,prd403
user71,prd422
user120,prd42
user109,prd378
user269,prd26
user233,prd181
user94,prd398
user91,prd18
user445,prd392
user194,prd442
user268,prd427
user451,prd441
user106,prd441
user154,prd142
user357,prd361
user84,prd157
user201,prd486
user425,prd125
user377,prd473
user492,prd135
user347,prd441
user81,prd406
user252,prd205
user47,prd468
user230,prd225
user222,prd3
user408,prd446
user151,prd405
user189,prd459
user273,prd299
user338,prd106
user300,prd142
user50,prd29
user201,prd447
user172,prd350
user142,prd133
user65,prd390
user142,prd213
user233,prd24
user93,prd221
user29,prd35
user353,prd183
user338,prd12
user123,prd119
user478,prd156
user478,prd102
user119,prd397
user431,prd261
user479,prd446
user451,prd248
user188,prd407
user127,prd132
user17,prd182
user262,prd181
user431,prd386
user457,prd200
user484,prd435
user277,prd132
user453,prd461
user480,prd406
user413,prd91
user438,prd298
user17,prd426
user373,prd140
user151,prd211
user157,prd179
user135,prd169
user304,prd9
user281,prd481
user186,prd246
user360,prd297
user366,prd47
user128,prd414
user486,prd18
user255,prd241
user352,prd75
user400,prd385
user387,prd321
user89,prd147
user464,prd235
user233,prd329
user381,prd474
user413,prd404
user439,prd491
user350,prd282
user464,prd320
user297,prd94
user171,prd386
user113,prd284
user434,prd322
user64,prd423
user205,prd70
user311,prd369
user374,prd319
user245,prd248
user337,prd23
user41,prd425
user105,prd466
user4,prd345
user164,prd89
user152,prd96
user334,prd153
user370,prd206
user358,prd132
user218,prd324
user485,prd26
user420,prd113
user456,prd400
user477,prd140
user270,prd474
user429,prd42
user461,prd89
user283,prd267
user495,prd364
user363,prd386
user308,prd446
user132,prd341
user153,prd470
user232,prd67
user130,prd84
user324,prd64
user161,prd187
user161,prd294
user70,prd303
user53,prd284
user214,prd108
user458,prd287
user463,prd183
user455,prd321
user427,prd129
user453,prd474
user361,prd418
user20,prd451
user5,prd414
user401,prd320
user148,prd369
user301,prd328
user309,prd464
user305,prd283
user398,prd280
user295,prd218
user27,prd219
user340,prd350
user76,prd145
user465,prd286
user337,prd291
user268,prd241
user459,prd388
user310,prd269
user41,prd225
user221,prd344
user67,prd233
user422,prd419
user142,prd49
user192,prd229
user292,prd256
user482,prd394
user372,prd182
user317,prd384
user454,prd336
user11,prd189
user416,prd136
user231,prd397
user224,prd294
user174,prd393
user172,prd467
user107,prd256
user257,prd34
user299,prd162
user30,prd137
user392,prd267
user464,prd423
user302,prd176
user144,prd317
user380,prd199
user397,prd451
user299,prd57
user152,prd190
user134,prd393
user236,prd455
user295,prd199
user223,prd438
user259,prd293
user76,prd39
user405,prd115
user69,prd415
user83,prd385
user437,prd72
user202,prd263
user320,prd495
user308,prd397
user14,prd361
user126,prd90
user10,prd34
user49,prd154
user323,prd160
user232,prd145
user423,prd448
