product_id,description,product_type,quantity_available
prd001,700-W microwave,kitchen,5
prd002,coffee table,living room,2
prd003,standing desk,office,14
prd004,futon,living room,1
prd005,office chair,office,2
prd006,bar stool,kitchen,13
prd007,tv stand,living room,3
prd008,sofa,living room,0
prd009,chair 1,room 1,1
prd010,chair 2,room 2,2
prd011,chair 3,room 3,3
prd012,chair 4,room 4,4
prd013,chair 5,room 5,5
prd014,chair 6,room 6,6
prd015,chair 7,room 7,7
prd016,chair 8,room 8,8
prd017,chair 9,room 9,9
prd018,chair 10,room 10,10
prd019,chair 11,room 11,11
prd020,chair 12,room 12,12
prd021,chair 13,room 13,13
prd022,chair 14,room 14,14
prd023,chair 15,room 15,15
prd024,chair 16,room 16,16
prd025,chair 17,room 17,17
prd026,chair 18,room 18,18
prd027,chair 19,room 19,19
prd028,chair 20,room 20,20
prd029,chair 21,room 21,21
prd030,chair 22,room 22,22
prd031,chair 23,room 23,23
prd032,chair 24,room 24,24
prd033,chair 25,room 25,25
prd034,chair 26,room 26,26
prd035,chair 27,room 27,27
prd036,chair 28,room 28,28
prd037,chair 29,room 29,29
prd038,chair 30,room 30,30
prd039,chair 31,room 31,31
prd040,chair 32,room 32,32
prd041,chair 33,room 33,33
prd042,chair 34,room 34,34
prd043,chair 35,room 35,35
prd044,chair 36,room 36,36
prd045,chair 37,room 37,37
prd046,chair 38,room 38,38
prd047,chair 39,room 39,39
prd048,chair 40,room 40,40
prd049,chair 41,room 41,41
prd050,chair 42,room 42,42
prd051,chair 43,room 43,43
prd052,chair 44,room 44,44
prd053,chair 45,room 45,45
prd054,chair 46,room 46,46
prd055,chair 47,room 47,47
prd056,chair 48,room 48,48
prd057,chair 49,room 49,49
prd058,chair 50,room 50,50
prd059,chair 51,room 51,51
prd060,chair 52,room 52,52
prd061,chair 53,room 53,53
prd062,chair 54,room 54,54
prd063,chair 55,room 55,55
prd064,chair 56,room 56,56
prd065,chair 57,room 57,57
prd066,chair 58,room 58,58
prd067,chair 59,room 59,59
prd068,chair 60,room 60,60
prd069,chair 61,room 61,61
prd070,chair 62,room 62,62
prd071,chair 63,room 63,63
prd072,chair 64,room 64,64
prd073,chair 65,room 65,65
prd074,chair 66,room 66,66
prd075,chair 67,room 67,67
prd076,chair 68,room 68,68
prd077,chair 69,room 69,69
