product_id1,description1,product_type1,4
product_id2,description2,product_type2,5
product_id3,description3,product_type3,1
product_id4,description4,product_type4,5
product_id5,description5,product_type5,2
product_id6,description6,product_type6,1
product_id7,description7,product_type7,1
product_id8,description8,product_type8,7
product_id9,description9,product_type9,2
product_id10,description10,product_type10,6
product_id11,description11,product_type11,1
product_id12,description12,product_type12,1
product_id13,description13,product_type13,6
product_id14,description14,product_type14,0
product_id15,description15,product_type15,7
product_id16,description16,product_type16,9
product_id17,description17,product_type17,0
product_id18,description18,product_type18,9
product_id19,description19,product_type19,4
product_id20,description20,product_type20,8
product_id21,description21,product_type21,8
product_id22,description22,product_type22,9
product_id23,description23,product_type23,4
product_id24,description24,product_type24,8
product_id25,description25,product_type25,7
product_id26,description26,product_type26,7
product_id27,description27,product_type27,1
product_id28,description28,product_type28,7
product_id29,description29,product_type29,8
product_id30,description30,product_type30,8
product_id31,description31,product_type31,5
product_id32,description32,product_type32,3
product_id33,description33,product_type33,5
product_id34,description34,product_type34,0
product_id35,description35,product_type35,8
product_id36,description36,product_type36,3
product_id37,description37,product_type37,9
product_id38,description38,product_type38,8
product_id39,description39,product_type39,8
product_id40,description40,product_type40,1
product_id41,description41,product_type41,6
product_id42,description42,product_type42,6
product_id43,description43,product_type43,9
product_id44,description44,product_type44,6
product_id45,description45,product_type45,5
product_id46,description46,product_type46,3
product_id47,description47,product_type47,4
product_id48,description48,product_type48,9
product_id49,description49,product_type49,3
product_id50,description50,product_type50,2
product_id51,description51,product_type51,0
product_id52,description52,product_type52,2
product_id53,description53,product_type53,1
product_id54,description54,product_type54,9
product_id55,description55,product_type55,5
product_id56,description56,product_type56,7
product_id57,description57,product_type57,2
product_id58,description58,product_type58,8
product_id59,description59,product_type59,0
product_id60,description60,product_type60,3
product_id61,description61,product_type61,4
product_id62,description62,product_type62,3
product_id63,description63,product_type63,5
product_id64,description64,product_type64,5
product_id65,description65,product_type65,4
product_id66,description66,product_type66,6
product_id67,description67,product_type67,4
product_id68,description68,product_type68,5
product_id69,description69,product_type69,7
product_id70,description70,product_type70,1
product_id71,description71,product_type71,7
product_id72,description72,product_type72,6
product_id73,description73,product_type73,4
product_id74,description74,product_type74,3
product_id75,description75,product_type75,6
product_id76,description76,product_type76,5
product_id77,description77,product_type77,2
product_id78,description78,product_type78,8
product_id79,description79,product_type79,6
product_id80,description80,product_type80,6
product_id81,description81,product_type81,8
product_id82,description82,product_type82,2
product_id83,description83,product_type83,1
product_id84,description84,product_type84,0
product_id85,description85,product_type85,3
product_id86,description86,product_type86,1
product_id87,description87,product_type87,9
product_id88,description88,product_type88,8
product_id89,description89,product_type89,3
product_id90,description90,product_type90,2
product_id91,description91,product_type91,8
product_id92,description92,product_type92,8
product_id93,description93,product_type93,8
product_id94,description94,product_type94,4
product_id95,description95,product_type95,8
product_id96,description96,product_type96,7
product_id97,description97,product_type97,5
product_id98,description98,product_type98,5
product_id99,description99,product_type99,3
product_id100,description100,product_type100,6
product_id101,description101,product_type101,7
product_id102,description102,product_type102,6
product_id103,description103,product_type103,6
product_id104,description104,product_type104,6
product_id105,description105,product_type105,8
product_id106,description106,product_type106,0
product_id107,description107,product_type107,3
product_id108,description108,product_type108,1
product_id109,description109,product_type109,9
product_id110,description110,product_type110,7
product_id111,description111,product_type111,1
product_id112,description112,product_type112,2
product_id113,description113,product_type113,3
product_id114,description114,product_type114,0
product_id115,description115,product_type115,9
product_id116,description116,product_type116,1
product_id117,description117,product_type117,8
product_id118,description118,product_type118,6
product_id119,description119,product_type119,2
product_id120,description120,product_type120,0
product_id121,description121,product_type121,3
product_id122,description122,product_type122,5
product_id123,description123,product_type123,2
product_id124,description124,product_type124,4
product_id125,description125,product_type125,7
product_id126,description126,product_type126,2
product_id127,description127,product_type127,6
product_id128,description128,product_type128,0
product_id129,description129,product_type129,8
product_id130,description130,product_type130,8
product_id131,description131,product_type131,2
product_id132,description132,product_type132,5
product_id133,description133,product_type133,2
product_id134,description134,product_type134,9
product_id135,description135,product_type135,2
product_id136,description136,product_type136,9
product_id137,description137,product_type137,2
product_id138,description138,product_type138,5
product_id139,description139,product_type139,6
product_id140,description140,product_type140,4
product_id141,description141,product_type141,9
product_id142,description142,product_type142,4
product_id143,description143,product_type143,4
product_id144,description144,product_type144,3
product_id145,description145,product_type145,8
product_id146,description146,product_type146,1
product_id147,description147,product_type147,8
product_id148,description148,product_type148,3
product_id149,description149,product_type149,8
product_id150,description150,product_type150,2
product_id151,description151,product_type151,7
product_id152,description152,product_type152,8
product_id153,description153,product_type153,7
product_id154,description154,product_type154,0
product_id155,description155,product_type155,3
product_id156,description156,product_type156,7
product_id157,description157,product_type157,3
product_id158,description158,product_type158,4
product_id159,description159,product_type159,8
product_id160,description160,product_type160,4
product_id161,description161,product_type161,9
product_id162,description162,product_type162,6
product_id163,description163,product_type163,9
product_id164,description164,product_type164,3
product_id165,description165,product_type165,0
product_id166,description166,product_type166,8
product_id167,description167,product_type167,5
product_id168,description168,product_type168,1
product_id169,description169,product_type169,3
product_id170,description170,product_type170,6
product_id171,description171,product_type171,9
product_id172,description172,product_type172,2
product_id173,description173,product_type173,7
product_id174,description174,product_type174,6
product_id175,description175,product_type175,9
product_id176,description176,product_type176,4
product_id177,description177,product_type177,0
product_id178,description178,product_type178,4
product_id179,description179,product_type179,7
product_id180,description180,product_type180,8
product_id181,description181,product_type181,8
product_id182,description182,product_type182,1
product_id183,description183,product_type183,7
product_id184,description184,product_type184,6
product_id185,description185,product_type185,9
product_id186,description186,product_type186,6
product_id187,description187,product_type187,2
product_id188,description188,product_type188,9
product_id189,description189,product_type189,2
product_id190,description190,product_type190,8
product_id191,description191,product_type191,5
product_id192,description192,product_type192,3
product_id193,description193,product_type193,2
product_id194,description194,product_type194,5
product_id195,description195,product_type195,4
product_id196,description196,product_type196,3
product_id197,description197,product_type197,7
product_id198,description198,product_type198,3
