product_id,user_id
1433,719659
5802,642251
3700,89675
4890,26247
2500,727155
3982,742870
1081,232856
2720,886802
5157,65542
208,820913
8673,861073
4072,508359
3026,361458
6994,835761
2789,798298
4303,987805
7947,155139
8662,481181
1463,265818
2907,371400
2341,369040
4684,242381
3606,497561
3620,412203
5917,311144
5452,350713
3577,405511
1851,380291
6553,940680
5397,151808
9913,263199
3319,33662
9238,113990
5213,134913
9485,993491
6232,584990
9825,253063
6574,952224
7563,19246
2844,931048
5424,862644
4806,874445
4158,955974
9633,148621
3384,321863
1946,109830
9571,184145
5833,415320
8592,244727
7651,968762
8257,838363
5234,386195
8878,486041
2213,288125
206,761470
9253,359796
8579,274903
9731,34193
6836,587079
5431,80157
4165,416902
4327,726533
6795,744861
1596,842387
9694,514126
5651,595077
8508,451004
6940,311615
1563,426866
1760,371908
421,958557
3983,889987
5595,809696
8660,925026
9732,350541
794,223686
4225,952473
2973,25919
9719,923543
4264,677173
8804,688680
1989,532555
63,74183
673,706143
826,994247
5635,956307
1735,507507
6021,839861
3539,843515
538,285792
4343,143079
7544,899372
2022,899533
4470,586328
7878,490412
5380,37052
251,234079
2411,976140
7626,493601
1294,82264
718,276989
2703,492067
9917,982352
1225,791371
2037,914403
4882,22938
8746,936199
455,228366
2699,306248
3041,257966
3732,636084
4181,876121
1933,19235
5504,310656
705,949930
7318,678791
8912,182607
6112,951562
9950,900544
6559,462141
9746,204353
5116,991389
9893,676642
5007,602176
1087,248972
7778,358693
2548,640768
2460,241072
8274,11517
1617,310332
3581,8544
9700,436250
5639,273161
1861,144193
5623,970017
1429,234187
3672,372359
3373,548573
9592,779614
3825,783530
214,773366
7456,294729
2336,234813
7160,641928
9682,546811
9730,617895
7789,747038
2748,799659
9993,257506
488,127013
21,681170
8413,928896
3803,330985
5944,323728
9974,140053
5171,182086
9557,57505
2132,467937
9562,979682
572,20710
7402,498086
5151,717110
780,86084
4050,396675
4298,90592
2182,521590
266,984639
8740,202750
2442,786757
486,559002
2172,759833
2648,926172
7629,622125
9693,210039
1269,980528
4122,661346
4245,978827
7046,561969
616,283092
1998,749613
2352,433487
7708,344952
4227,627027
2619,707686
8248,861388
7093,227320
8970,600738
7835,871167
4851,89507
6269,23726
8442,438431
5810,300662
3472,50072
9754,428490
4439,854667
5287,661023
4824,525762
763,231755
2263,420428
9142,609261
4087,914538
1818,525042
3476,259610
2472,10702
7792,57336
5008,800269
517,120442
4707,424247
6396,66413
3421,287436
725,921443
2368,824931
5534,202138
2283,470595
9181,925569
3035,660944
7964,242555
799,816367
5821,33766
9587,125686
1582,467412
411,910455
541,584559
7900,573431
1939,353321
6673,368449
475,770721
9131,886846
5040,646424
985,758444
4163,746608
7107,423761
4025,288634
8753,845466
3584,942738
3831,769102
4483,101663
4190,346732
2890,12720
1516,330322
7022,705596
9177,753293
8577,995627
5062,450471
9822,245940
5629,611852
3575,237813
5327,470448
4051,293558
9637,243325
5745,823487
2345,844733
6208,917369
174,654980
9099,510488
7112,423817
9972,781721
3101,516993
7741,971899
9726,477974
1234,639619
3706,161950
3111,534325
9676,822434
5574,338665
9178,718538
922,411169
2202,383564
8538,438300
8049,649637
4884,563096
8814,294725
6628,895926
8493,763305
4799,135033
6264,98517
5965,628049
1665,683891
8043,540655
678,428578
4998,802138
8731,595212
588,100523
7487,226248
2635,589653
4579,67993
2510,728112
341,386716
8446,970350
2327,929001
4047,672400
3742,728969
7651,553950
6264,639309
5629,509790
7896,735525
7715,862152
1462,286606
7161,561959
5581,434666
450,158339
9893,396687
8439,769510
4385,316443
923,730511
6257,168686
3085,602036
4602,626054
8685,759208
8731,785967
1915,949073
6546,437787
8727,402501
185,777989
3518,980617
4663,41341
4942,760397
4311,679358
831,541041
8598,411552
7580,212652
9310,929084
3006,858853
3994,526639
1231,874637
1203,723869
6861,149903
636,64341
4718,382990
3101,156606
7339,382388
7243,931144
9352,468439
9732,333729
5310,619794
943,433812
6252,819490
5667,756054
5735,901592
6358,537245
2107,637
2791,688046
9563,17006
9307,788462
6412,447271
7597,898760
6070,644697
557,657969
7957,862014
7256,189698
7587,573556
7503,193575
7171,140631
6725,701486
5218,964083
7354,579015
7131,325219
6373,109346
5386,800956
7955,486508
647,246664
1530,829838
5083,743197
6644,680036
2478,930445
6226,60261
978,287769
1779,974046
5389,284215
9521,632610
5404,295875
650,376572
7408,564498
1003,759277
7360,78019
8103,656312
8260,419206
6684,13023
4484,660760
3475,413282
1230,576877
1929,790241
2844,137636
1950,705750
8465,467830
1397,123592
1253,118606
9247,589027
4572,631199
3756,135015
3998,621621
2083,626391
8426,468982
4389,251108
6412,994547
7108,155856
2718,244936
2823,277682
2573,99365
3512,78765
2222,956510
7413,244616
8166,142489
8365,180973
1782,374957
5798,187560
8814,37765
4634,882933
1037,789752
3392,69168
6820,283352
1709,280230
7690,790074
7592,413904
3911,708970
6593,16148
8627,27356
2632,552386
3759,915448
3531,925037
9274,501912
2671,5506
5076,832965
7191,417972
7306,53980
2927,578545
5232,854525
6365,423794
8917,616315
1103,725911
9302,189138
282,440053
1803,706700
332,521774
4920,283491
2120,519265
8219,992399
97,261157
8438,846919
1460,231419
5078,225713
928,282625
5410,563547
7643,603014
9816,758244
158,975306
9405,336594
3653,192638
2224,398696
2163,198741
8627,912865
2327,553401
9150,344821
7660,366906
2231,983693
1662,816670
2867,287072
8320,1437
171,486406
1142,594861
2654,720073
8010,975252
890,455646
5178,450417
2315,269439
1244,812770
1847,238250
5574,953609
708,169151
1387,50781
9949,233482
5631,48963
1538,16434
8452,759550
4537,527823
8624,794530
5459,631867
5526,181806
9567,512771
6808,300266
8921,355855
6077,653227
817,466020
676,629830
4996,89934
4151,827070
7928,348757
2768,219126
7954,280617
6648,972512
6934,167893
339,963371
2204,423522
8375,455360
6866,473020
6716,399836
908,623190
3762,250854
8031,873904
2761,433894
7019,415341
2454,952954
5002,295577
7821,470470
427,338612
6920,389978
9487,215584
2645,523178
1057,74265
3273,729494
3564,591042
7372,840975
3595,950471
9049,855093
7227,366318
9825,719383
8473,946230
7515,645783
4460,510462
392,298143
4701,17506
96,582207
356,147695
9502,996297
2940,797966
7970,510044
5636,510497
2880,111297
4820,536969
6868,281248
5730,109257
6135,780095
7193,193523
3870,791487
6125,126312
708,495336
985,317518
8800,770463
2739,130606
6532,683084
4253,808204
3356,886136
8817,106765
2011,752382
5994,269963
7612,28022
5691,844106
3716,275819
3255,21265
8694,316572
115,650653
1396,342436
5053,682791
5077,491662
1395,530179
2838,856200
5426,85987
5691,90795
7067,897825
33,958431
6350,184130
1503,486175
7561,173498
3521,67432
7069,977076
7264,940457
7275,973694
4940,846870
792,623772
92,940277
1492,845270
684,151448
7809,748717
2950,196256
2309,887992
2392,575723
7969,218996
3989,22528
8787,242001
8224,382584
3294,868831
9634,69775
6281,396094
4897,997873
5744,576907
2930,712468
7138,242535
6278,83173
3446,984987
8924,918813
8716,448706
4498,506596
8655,557043
734,121201
7991,455638
8800,706917
5031,745819
4718,13130
4819,241589
1046,885681
1723,517554
732,603938
3852,646514
8206,497632
7696,354018
8765,848421
2137,177223
365,832539
1657,927018
7165,927701
7382,343549
2798,285072
3133,779032
7494,521578
9586,604016
4866,828021
1197,23592
2991,824662
9436,165818
6844,479401
1157,636980
5548,865268
1226,305868
1458,846605
6682,867639
3712,637690
3607,739599
965,325913
2101,993582
7012,270561
8420,763664
7568,151660
3334,520006
1988,520661
8168,907585
6477,696393
6673,574768
9083,842843
5467,95934
4695,885141
5289,947499
2571,381031
4604,209920
7443,209177
9329,240449
6088,509189
9368,557151
9023,763352
4721,590582
2687,524427
5117,392025
7302,86808
1752,522787
722,46983
7881,465802
3577,936975
4712,972593
8071,782945
5003,302964
7587,220634
4316,920874
2420,935644
1660,594858
8654,237391
4845,250813
1976,262957
9345,142006
1480,467487
1642,497808
161,918302
2726,963473
3466,606963
3442,514209
7816,636559
3928,59940
9720,111
5688,584944
8155,948951
1113,529812
7103,20671
4470,599474
8134,233990
3571,326228
8947,472937
8669,419215
1830,912622
3062,778906
6690,376163
1044,440049
7602,292823
7662,341672
647,93519
9512,447991
4364,159454
1243,26649
2414,195390
9713,553498
7112,2442
4157,920238
2393,70853
863,875010
885,52393
8141,15285
6133,823444
4312,350132
2056,801742
7369,607635
4417,427588
9704,386448
6150,940536
9911,981849
4689,657495
8629,109847
892,68679
3456,235695
664,651975
8330,417256
4536,528560
2069,728655
4867,653217
4362,193563
3648,511285
5250,635485
5445,651282
4927,196346
435,600268
6522,104664
3022,507572
8982,597935
9512,127137
643,93135
5719,26014
5002,830087
4145,462349
9892,297780
897,178642
421,383098
6119,691407
4396,519319
9703,399442
8042,36736
5779,542094
7667,621294
8620,737234
8500,732501
9862,552993
3351,960014
5009,350141
9086,974269
5334,684240
1267,590544
6384,30496
59,947287
5741,829883
5043,258498
2010,221237
9175,934634
9813,539938
438,376017
2916,255731
6780,412286
6581,267796
4177,456079
2976,543219
5144,308492
4461,644282
9527,557673
7855,980439
9638,769647
9129,886424
4311,609170
2189,161153
9371,965184
8493,947131
9520,523101
6506,818905
9704,130602
2161,179621
8201,841176
3276,391628
9078,927472
1221,521039
3570,420666
3751,528100
6369,917659
953,273100
3517,618651
