YY79,Chicken,73.00
ZS19,Dresser,43.00
ZU40,Suit,87.00
JH51,Shirt,100.00
UF53,Palm,48.00
VD23,Armchair,41.00
TA37,Vest,12.00
KC42,Bus stop,29.00
YL74,Razor,79.00
IC56,Blender,7.00
SG70,Vehicle,31.00
VQ28,Blender,101.00
DB25,Canoe,21.00
HU37,Lighter,100.00
JV86,Supermarket,79.00
JR49,Tablet,99.00
FB86,Bat,17.00
NK62,Slippers,88.00
YV95,Horse,29.00
AS1,Apartment,33.00
QN20,Brass,78.00
EX1,Dresser,87.00
DG53,Teacher,64.00
IJ70,Chocolate,57.00
IJ59,Socks,98.00
XF95,Pig,5.00
OD54,Bank,37.00
XX11,Horn,15.00
YF77,Lamb,58.00
DP1,Sheep,34.00
DQ83,Taxi,94.00
TT72,Socks,41.00
EK18,Lemon,33.00
FI94,Table,32.00
ZW43,Rice,62.00
CG99,Shirt,34.00
YY32,Oil,51.00
KK19,Peacock,37.00
IK66,Film,96.00
GW25,Washing machine,64.00
LF11,Chest,29.00
YX65,Airport,78.00
OH43,Alligator,97.00
YH45,Water melon,77.00
TJ75,Notebook,71.00
BH92,Gasoline,30.00
NR60,Water melon,11.00
ZC41,Leggings,60.00
JK45,Potato,50.00
ZE50,Suit,25.00
HP70,Frog,51.00
