UF80,Panther,47.00
HJ60,Luggage,19.00
WP82,Horse,41.00
YF49,Book,17.00
ZJ2,Bookcase,90.00
ME48,Hen,13.00
ZP44,Ostrich,11.00
IY89,Turkey,49.00
WL94,Tea,18.00
UN90,Tissue,98.00
PR50,Armchair,18.00
QQ6,Star,92.00
LY26,Water,14.00
YD19,Tomato,18.00
FO12,Apple,11.00
AE46,Star,48.00
SJ26,Shirt,87.00
IG33,Hotel,66.00
JQ0,Bridge,3.00
ZC38,Boat,43.00
KR84,Pad,49.00
YT82,Jumper,26.00
DP71,Shrimp,45.00
VU36,Tiger,22.00
JT15,Rainbow,35.00
XK13,Pyramid,39.00
DD96,Flower,78.00
DG1,Park,6.00
FZ52,Garage,67.00
ZQ58,Bird,61.00
IS90,Carpet,75.00
KL79,Donkey,35.00
VG29,Vase,37.00
XP41,Pigeon,3.00
NZ15,Refrigerator,64.00
MQ96,Umbrella,62.00
WZ18,Cane,8.00
GH77,Trench coat,53.00
IO97,Blazer,97.00
UU16,Bookstore,101.00
PX92,Pancake,34.00
