EG45,Smoke,87.00
LE6,Garlic,29.00
YH87,Rainbow,54.00
KW23,Shower,26.00
CU7,Bucket,31.00
VU26,Blender,67.00
HC11,Glasses,49.00
KY78,Sweater,81.00
GT69,Sparrow,62.00
KP80,Pencil,67.00
LT96,House,10.00
MX7,Cabinet,34.00
JV80,Trousers,62.00
UU14,Umbrella,101.00
NP61,Mobile,72.00
OY58,Tiger,63.00
TJ22,Snowman,64.00
CP29,Sandwich,16.00
AU32,Sky,52.00
YI46,Sunglasses,18.00
HA91,Train station,30.00
UP37,Village,75.00
SP0,Taxi,66.00
DU23,Panda,91.00
EB26,Supermarket,47.00
JB69,Ostrich,68.00
MP55,Blender,92.00
GH8,Bed,17.00
PY40,Wheelchair,27.00
EQ9,Train station,13.00
HE76,Train station,70.00
YJ4,Coffee,46.00
OU93,Paper,64.00
CW50,Bill,98.00
TO62,Mouse,50.00
CC72,Fish,69.00
XY77,Spaghetti,101.00
VG54,Garlic,66.00
JT79,Grains,19.00
XZ42,Cap,94.00
TK17,Tiger,43.00
GL28,Soup,42.00
QP24,Medicine,7.00
SU26,Toy,15.00
GN93,Crib,78.00
WD56,Mall,67.00
IV23,Shoes,99.00
RN28,Donkey,86.00
RZ19,Guitar,40.00
LE98,Stairs,44.00
ER1,Chicken,20.00
NP88,Chocolate,96.00
AS40,Apron,26.00
UP36,Oil,56.00
RE1,Wolf,70.00
II57,Phone,27.00
UW20,Gown,55.00
HW15,Fish,56.00
XM39,Suit,81.00
JI40,Pyramid,10.00
ET22,Cookware,77.00
UE34,Luggage,70.00
MR65,Tomato,11.00
SL90,Armchair,65.00
LX4,Monkey,9.00
IP63,Beans,42.00
FY97,Airport,72.00
WP60,Swimming pool,21.00
