QV1,Horse,99.00
RG84,Train station,3.00
YD1,Ginger,42.00
BE14,Chicken,18.00
GN98,Lemon,37.00
UD64,Airport,62.00
YC44,Chaise lounge,43.00
KE47,Cane,97.00
LM82,Salt,29.00
NP99,Rainbow,42.00
KJ51,Ball,43.00
NZ2,Lemon,87.00
KQ5,Train station,22.00
NZ27,Cabinet,72.00
UN15,Cookware,44.00
VC69,Host,66.00
YD43,Horn,20.00
AH47,Cow,37.00
UP78,Bear,12.00
TV41,Ball,14.00
WN68,Taxi,43.00
ZA39,Host,64.00
BQ77,Swan,86.00
IA70,Train station,87.00
JH20,Train,52.00
BD5,Horn,99.00
LH18,Bow,24.00
YA51,Pig,84.00
ZT100,Donkey,100.00
VW81,Sand,92.00
DC100,Cooker,38.00
PJ76,Belt,94.00
OY65,Sand,89.00
SN58,Peacock,67.00
LV75,Luggage,21.00
WI81,Shorts,51.00
UR96,Truck,95.00
DS88,Bookcase,44.00
MR98,Sun,40.00
VG8,Coffee,59.00
NN80,Candy,15.00
SU8,Antlers,95.00
EE31,Blazer,52.00
TI3,Sunglasses,30.00
PD22,Watch,55.00
NR17,Costume,50.00
NV52,Buffalo,47.00
UR46,Chair,48.00
XH3,Telephone,55.00
RD12,Fruit,47.00
EV30,Drum,74.00
WX61,Cooker,66.00
LY48,Toothpaste,78.00
IM17,Bookcase,86.00
JH89,Mobile,1.00
ET23,Desktop,59.00
XZ17,Horse,15.00
XW40,Apartment,69.00
GD71,Chicken,63.00
HA27,Pyramid,11.00
QM69,Underwear,87.00
GF38,Arrow,49.00
GM81,Strawberry,88.00
JW81,Bakery,26.00
YR25,Perfume,77.00
EX94,Glasses,91.00
HX14,Refrigerator,23.00
CN62,Shampoo,60.00
HU44,Swan,85.00
WI24,Dress,4.00
YK52,Pouch,38.00
MQ27,Host,34.00
KC13,Frock,26.00
EU58,Temple,79.00
JH31,Shorts,62.00
GL93,Arrow,54.00
JT26,Ring,40.00
AB8,Belt,59.00
DF58,Alligator,39.00
ID18,Bookstore,64.00
WZ60,Necklace,21.00
IN33,Apartment,94.00
PO26,Couch,55.00
