VP93,Bill,85.00
MT36,Necklace,8.00
QX88,Pumpkin,89.00
AU39,Bag,53.00
MW1,Shirt,22.00
HI45,Tablet,4.00
HR1,Watch,73.00
IX68,Bow,45.00
LD38,Chest,24.00
UM55,Piano,44.00
ZS15,Zebra,25.00
OE31,Hospital,58.00
IF70,Apartment,17.00
NW12,Ball,13.00
UY83,Lamp,100.00
PN6,Stairs,6.00
QL35,Balloon,39.00
SF16,Moonlight,37.00
NO46,Beans,19.00
DF64,Lamp,28.00
CE48,Frock,71.00
EW86,Shirt,71.00
UF97,Bra,21.00
IB9,Pumpkin,19.00
QO86,Lamp,51.00
YL13,Cheese,93.00
EK76,Grains,97.00
CC98,Underwear,83.00
QN19,Jersey,80.00
XK76,Parrot,1.00
JE28,Pharmacy,52.00
SE56,Bikini,72.00
AC1,Pipe,19.00
IH43,Water melon,40.00
NE25,Watch,84.00
GX95,Hostel,24.00
DF57,Parrot,58.00
LC55,Bakery,87.00
ZJ44,Temple,18.00
PN57,Bucket,27.00
RT84,Monkey,95.00
DC43,Vehicle,13.00
ZW81,Salt,7.00
SF98,Bra,24.00
RT57,Truck,61.00
XR48,Panther,26.00
YA39,Hat,83.00
AA15,Supermarket,70.00
SC41,Boots,17.00
TL12,Stairs,68.00
AB93,Oil,63.00
BQ79,Mango,71.00
VM68,Teacher,55.00
EN59,Soap,41.00
LZ19,Train station,64.00
FK35,Rice,100.00
WH44,Beans,72.00
HH22,Bed,93.00
KJ79,Lighter,23.00
IU32,Pigeon,66.00
WT42,Shark,85.00
QI15,Teacher,97.00
GM29,Museum,43.00
DE84,Pouch,80.00
YE38,Pig,55.00
AN21,Host,54.00
HG44,Alligator,94.00
JN25,Gift,1.00
NH28,Credenza,53.00
JZ17,Bow,78.00
LI5,Boat,77.00
HT0,Water,41.00
KK88,Skirt,43.00
ES73,Supermarket,54.00
XG65,Peacock,82.00
HU43,Pigeon,46.00
LJ83,Bow,28.00
AA15,Shorts,99.00
NW99,Pencil,61.00
ZM62,Suitcase,51.00
AJ43,Glasses,92.00
BG32,Flower,30.00
WK31,Bear,17.00
QS94,Antlers,25.00
QM48,Donkey,14.00
IO74,Hostel,7.00
XE51,Shower,61.00
