product_id,description,product_type,quantity_available
prd0001,Blue Office Chair,Furniture,6
prd0002,Black Table,Furniture,8
prd0003,Black Toaster,Appliance,16
prd0004,Aqua Drill,Appliance,3
prd0005,Yellow Drill,Appliance,1
prd0006,Olive Toaster,Appliance,23
prd0007,Aqua Office Chair,Furniture,9
prd0008,Lime Couch,Furniture,22
prd0009,Green Toaster,Appliance,5
prd0010,Fuchsia Blender,Appliance,21
prd0011,Blue Rice Cooker,Appliance,23
prd0012,Fuchsia Bookshelf,Furniture,20
prd0013,Aqua Bookshelf,Furniture,23
prd0014,Black Toaster,Appliance,8
prd0015,Maroon Oven,Appliance,20
prd0016,Teal Drill,Appliance,8
prd0017,Olive Oven,Appliance,9
prd0018,Gray Toaster,Appliance,4
prd0019,White Blender,Appliance,24
prd0020,Silver Vacuum Cleaner,Appliance,24
prd0021,Purple Dresser,Furniture,20
prd0022,Maroon Dresser,Furniture,1
prd0023,Yellow Bookshelf,Furniture,13
prd0024,White Bookshelf,Furniture,14
prd0025,Purple Table,Furniture,9
prd0026,Navy Rice Cooker,Appliance,13
prd0027,Maroon Couch,Furniture,10
prd0028,Navy Bookshelf,Furniture,18
prd0029,Teal Dresser,Furniture,24
prd0030,Silver Vacuum Cleaner,Appliance,24
prd0031,Silver Toaster,Appliance,24
prd0032,White Office Chair,Furniture,17
prd0033,Maroon Rice Cooker,Appliance,24
prd0034,White Drill,Appliance,19
prd0035,Fuchsia Rice Cooker,Appliance,0
prd0036,Gray Blender,Appliance,7
prd0037,Navy Couch,Furniture,21
prd0038,White Drill,Appliance,23
prd0039,Black Drill,Appliance,4
prd0040,Purple Couch,Furniture,3
prd0041,Green Table,Furniture,2
prd0042,Teal Office Chair,Furniture,1
prd0043,Lime Blender,Appliance,12
prd0044,Maroon Table,Furniture,17
prd0045,Gray Oven,Appliance,25
prd0046,Black Rice Cooker,Appliance,22
prd0047,Silver Blender,Appliance,7
prd0048,Maroon Couch,Furniture,0
prd0049,Lime Blender,Appliance,15
prd0050,Maroon Toaster,Appliance,8
prd0051,White Toaster,Appliance,9
prd0052,Olive Dresser,Furniture,14
prd0053,Gray Bookshelf,Furniture,8
prd0054,Purple Toaster,Appliance,10
prd0055,White Oven,Appliance,6
prd0056,Aqua Drill,Appliance,20
prd0057,Blue Blender,Appliance,14
prd0058,Lime Desk,Furniture,5
prd0059,Gray Couch,Furniture,23
prd0060,Gray Office Chair,Furniture,19
prd0061,Teal Office Chair,Furniture,1
prd0062,Silver Dresser,Furniture,24
prd0063,Gray Office Chair,Furniture,3
prd0064,Purple Blender,Appliance,25
