prd0000,CD,Kitchen,4
prd0001,drill press,Accessories,4
prd0002,sketch pad,Accessories,4
prd0003,speakers,Accessories,3
prd0004,sidewalk,Furniture,2
prd0005,CD,Furniture,0
prd0006,checkbook,Furniture,1
prd0007,drawer,Kitchen,4
prd0008,deodorant,Bedroom,5
prd0009,deodorant,TV,5
prd0010,deodorant,Furniture,5
prd0011,bowl,Furniture,1
prd0012,thread,Bedroom,0
prd0013,spring,TV,1
prd0014,soap,Kitchen,1
prd0015,nail clippers,TV,1
prd0016,bananas,Furniture,3
prd0017,soap,TV,1
prd0018,toothpaste,TV,2
prd0019,CD,TV,1
prd0020,pen,Bedroom,4
prd0021,sofa,TV,2
prd0022,deodorant,Furniture,1
prd0023,sandal,Furniture,4
prd0024,nail clippers,Accessories,2
prd0025,mouse pad,Accessories,5
prd0026,lamp,TV,0
prd0027,thread,Accessories,2
prd0028,mouse pad,Kitchen,3
prd0029,bowl,TV,4
prd0030,bottle cap,Kitchen,2
prd0031,sketch pad,TV,0
prd0032,soap,Kitchen,3
prd0033,deodorant,Bedroom,2
prd0034,speakers,TV,0
prd0035,sticky note,Bedroom,0
prd0036,lamp,Accessories,2
prd0037,thread,TV,5
prd0038,sidewalk,Bedroom,2
prd0039,bottle cap,Bedroom,1
prd0040,sofa,Kitchen,0
prd0041,CD,TV,0
prd0042,checkbook,Accessories,3
prd0043,toothpaste,TV,1
prd0044,mouse pad,Furniture,5
prd0045,deodorant,Furniture,4
prd0046,sticky note,Bedroom,1
prd0047,towel,Kitchen,1
prd0048,checkbook,Bedroom,0
prd0049,ipod,Kitchen,2
prd0050,sandal,Accessories,5
prd0051,USB drive,Kitchen,1
prd0052,spring,Furniture,0
prd0053,CD,Furniture,3
prd0054,speakers,Furniture,5
prd0055,checkbook,Bedroom,4
prd0056,CD,TV,5
prd0057,sandal,Accessories,2
prd0058,drill press,Bedroom,0
prd0059,pen,TV,5
prd0060,thread,Bedroom,2
prd0061,spring,Furniture,3
prd0062,speakers,Furniture,2
prd0063,sandal,Accessories,3
prd0064,checkbook,Furniture,4
prd0065,cookie jar,Kitchen,3
prd0066,towel,Furniture,4
prd0067,key chain,Kitchen,1
prd0068,car,TV,1
prd0069,drawer,TV,0
prd0070,brocolli,Accessories,0
prd0071,towel,TV,0
prd0072,thread,Furniture,2
prd0073,thread,Bedroom,5
prd0074,deodorant,Kitchen,3
prd0075,bowl,Accessories,1
prd0076,nail clippers,Furniture,5
prd0077,toothpaste,Kitchen,2
prd0078,lamp,TV,4
prd0079,towel,Bedroom,0
prd0080,thread,Kitchen,1
prd0081,sandal,Furniture,0
prd0082,CD,Kitchen,1
prd0083,USB drive,Bedroom,0
prd0084,lamp,Bedroom,3
prd0085,sandal,Accessories,4
prd0086,drawer,Furniture,2
prd0087,sketch pad,TV,0
prd0088,sidewalk,Bedroom,0
prd0089,sidewalk,Furniture,2
prd0090,bowl,Accessories,0
prd0091,deodorant,Accessories,1
prd0092,deodorant,TV,5
prd0093,deodorant,Bedroom,1
prd0094,nail clippers,Bedroom,2
prd0095,bananas,Accessories,1
prd0096,sketch pad,Furniture,4
prd0097,drill press,Kitchen,2
prd0098,deodorant,Accessories,1
prd0099,soap,Bedroom,5
prd0100,drawer,Bedroom,3
prd0101,rug,Accessories,0
prd0102,CD,Bedroom,2
prd0103,brocolli,Furniture,3
prd0104,car,Accessories,2
prd0105,lamp,TV,3
prd0106,spring,Accessories,0
prd0107,bananas,Furniture,1
prd0108,bottle cap,Kitchen,1
prd0109,USB drive,Accessories,2
prd0110,speakers,Accessories,0
prd0111,lamp,TV,0
prd0112,bananas,Furniture,5
prd0113,sofa,Kitchen,2
prd0114,bottle cap,Accessories,5
prd0115,sketch pad,Furniture,4
prd0116,sticky note,Accessories,2
prd0117,USB drive,Furniture,5
prd0118,ipod,Kitchen,4
prd0119,checkbook,TV,3
prd0120,sticky note,Bedroom,5
prd0121,thread,TV,4
prd0122,towel,Furniture,5
prd0123,cookie jar,TV,1
prd0124,car,Bedroom,3
prd0125,toothpaste,Kitchen,1
prd0126,pen,Bedroom,0
prd0127,soap,Kitchen,0
