user_id,product_id
user001,prd002
user002,prd002
user003,prd004
user004,prd003
user005,prd497
user006,prd662
user007,prd415
user008,prd657
user009,prd462
user010,prd564
user011,prd666
user012,prd971
user013,prd943
user014,prd074
user015,prd440
user016,prd210
user017,prd010
user018,prd991
user019,prd563
user020,prd310
user021,prd836
user022,prd268
user023,prd794
user024,prd519
user025,prd227
user026,prd494
user027,prd024
user028,prd084
user029,prd676
user030,prd997
user031,prd820
user032,prd548
user033,prd390
user034,prd376
user035,prd420
user036,prd314
user037,prd280
user038,prd998
user039,prd532
user040,prd431
user041,prd273
user042,prd758
user043,prd237
user044,prd535
user045,prd888
user046,prd738
user047,prd964
user048,prd098
user049,prd711
user050,prd717
user051,prd813
user052,prd441
user053,prd663
user054,prd987
user055,prd385
user056,prd131
user057,prd373
user058,prd313
user059,prd493
user060,prd623
user061,prd544
user062,prd938
user063,prd573
user064,prd959
user065,prd217
user066,prd910
user067,prd547
user068,prd468
user069,prd919
user070,prd013
user071,prd333
user072,prd562
user073,prd125
user074,prd500
user075,prd270
user076,prd586
user077,prd432
user078,prd356
user079,prd309
user080,prd555
user081,prd984
user082,prd219
user083,prd658
user084,prd196
user085,prd692
user086,prd229
user087,prd942
user088,prd386
user089,prd253
user090,prd463
user091,prd433
user092,prd160
user093,prd479
user094,prd049
user095,prd137
user096,prd008
user097,prd487
user098,prd456
user099,prd774
user100,prd071
user101,prd983
user102,prd480
user103,prd152
user104,prd962
user105,prd382
user106,prd794
user107,prd700
user108,prd101
user109,prd887
user110,prd648
user111,prd985
user112,prd740
user113,prd738
user114,prd664
user115,prd773
user116,prd723
user117,prd930
user118,prd935
user119,prd098
user120,prd950
user121,prd142
user122,prd168
user123,prd563
user124,prd291
user125,prd403
user126,prd209
user127,prd999
user128,prd296
user129,prd648
user130,prd652
user131,prd462
user132,prd480
user133,prd812
user134,prd083
user135,prd197
user136,prd079
user137,prd574
user138,prd506
user139,prd324
user140,prd606
user141,prd915
user142,prd879
user143,prd109
user144,prd300
user145,prd690
user146,prd067
user147,prd851
user148,prd104
user149,prd296
user150,prd534
user151,prd863
user152,prd809
user153,prd738
user154,prd558
user155,prd710
user156,prd774
user157,prd195
user158,prd920
user159,prd575
user160,prd498
user161,prd797
user162,prd512
user163,prd890
user164,prd556
user165,prd795
user166,prd021
user167,prd780
user168,prd714
user169,prd416
user170,prd071
user171,prd046
user172,prd989
user173,prd647
user174,prd705
user175,prd899
user176,prd948
user177,prd847
user178,prd532
user179,prd842
user180,prd476
user181,prd287
user182,prd849
user183,prd017
user184,prd706
user185,prd608
user186,prd191
user187,prd546
user188,prd295
user189,prd715
user190,prd782
user191,prd548
user192,prd487
user193,prd372
user194,prd246
user195,prd391
user196,prd298
user197,prd144
user198,prd556
user199,prd656
user200,prd634
user201,prd224
user202,prd523
user203,prd267
user204,prd011
user205,prd817
user206,prd266
user207,prd500
user208,prd817
user209,prd550
user210,prd155
user211,prd856
user212,prd703
user213,prd097
user214,prd600
user215,prd209
user216,prd183
user217,prd584
user218,prd782
user219,prd545
user220,prd080
user221,prd848
user222,prd225
user223,prd349
user224,prd816
user225,prd393
user226,prd142
user227,prd563
user228,prd734
user229,prd659
user230,prd304
user231,prd944
user232,prd557
user233,prd126
user234,prd668
user235,prd188
user236,prd454
user237,prd018
user238,prd582
user239,prd617
user240,prd830
user241,prd912
user242,prd774
user243,prd418
user244,prd795
user245,prd202
user246,prd472
user247,prd638
user248,prd342
user249,prd176
user250,prd247
user251,prd983
user252,prd439
user253,prd206
user254,prd802
user255,prd807
user256,prd937
user257,prd377
user258,prd288
user259,prd316
user260,prd524
user261,prd982
user262,prd208
user263,prd727
user264,prd732
user265,prd641
user266,prd380
user267,prd511
user268,prd397
user269,prd976
user270,prd371
user271,prd419
user272,prd308
user273,prd928
user274,prd678
user275,prd962
user276,prd221
user277,prd747
user278,prd641
user279,prd173
user280,prd332
user281,prd167
user282,prd888
user283,prd119
user284,prd351
user285,prd919
user286,prd839
user287,prd021
user288,prd958
user289,prd384
user290,prd145
user291,prd592
user292,prd675
user293,prd501
user294,prd803
user295,prd669
user296,prd389
user297,prd431
user298,prd580
user299,prd354
user300,prd562
user301,prd858
user302,prd800
user303,prd259
user304,prd817
user305,prd930
user306,prd943
user307,prd102
user308,prd081
user309,prd659
user310,prd618
user311,prd628
user312,prd976
user313,prd074
user314,prd399
user315,prd702
user316,prd889
user317,prd211
user318,prd177
user319,prd066
user320,prd922
user321,prd657
user322,prd794
user323,prd183
user324,prd120
user325,prd455
user326,prd483
user327,prd198
user328,prd214
user329,prd281
user330,prd987
user331,prd680
user332,prd379
user333,prd530
user334,prd836
user335,prd828
user336,prd879
user337,prd079
user338,prd248
user339,prd113
user340,prd614
user341,prd306
user342,prd591
user343,prd894
user344,prd522
user345,prd640
user346,prd299
user347,prd635
user348,prd901
user349,prd272
user350,prd173
user351,prd833
user352,prd774
user353,prd276
user354,prd124
user355,prd747
user356,prd685
user357,prd309
user358,prd682
user359,prd505
user360,prd463
user361,prd939
user362,prd538
user363,prd260
user364,prd775
user365,prd021
user366,prd484
user367,prd546
user368,prd627
user369,prd549
user370,prd624
user371,prd355
user372,prd823
user373,prd636
user374,prd264
user375,prd233
user376,prd478
user377,prd081
user378,prd006
user379,prd884
user380,prd497
user381,prd430
user382,prd833
user383,prd613
user384,prd051
user385,prd019
user386,prd085
user387,prd394
user388,prd956
user389,prd006
user390,prd337
user391,prd780
user392,prd366
user393,prd559
user394,prd596
user395,prd638
user396,prd128
user397,prd972
user398,prd292
user399,prd726
user400,prd476
user401,prd813
user402,prd253
user403,prd971
user404,prd342
user405,prd953
user406,prd920
user407,prd491
user408,prd709
user409,prd148
user410,prd113
user411,prd073
user412,prd957
user413,prd285
user414,prd307
user415,prd773
user416,prd171
user417,prd639
user418,prd563
user419,prd711
user420,prd537
user421,prd555
user422,prd209
user423,prd766
user424,prd823
user425,prd706
user426,prd505
user427,prd702
user428,prd356
user429,prd205
user430,prd667
user431,prd268
user432,prd497
user433,prd846
user434,prd809
user435,prd927
user436,prd592
user437,prd100
user438,prd303
user439,prd233
user440,prd834
user441,prd985
user442,prd150
user443,prd293
user444,prd684
user445,prd861
user446,prd411
user447,prd197
user448,prd029
user449,prd508
user450,prd968
user451,prd344
user452,prd283
user453,prd706
user454,prd955
user455,prd199
