rental_id,customer_id,product_id
53278907-2775-4509-b3ee-a6a953f6fb65,a2938532-fef5-4241-9303-aa69e9249e88,ad71ffb5-cf40-4cb4-aa9c-eca830e97827
93123615-f144-4e20-8320-a28a99ff0a33,e2a5350b-30cb-4596-a82a-dcca445ce62d,2c3651ff-b9ba-4dc8-87e9-682b65f52da5
ee9e01d3-966e-457b-b193-cdbfc93859a7,ac0a1721-7243-48b2-b267-f698096dc6c4,42e16a8c-c3a0-4173-8487-628550baad69
4cdf43c5-7a19-4089-bc42-c645e3f920bc,7efa2a87-84de-460e-bf8e-bc56dbe8ff53,e0a3afe6-13d4-4ef1-b1a2-4f5b7ac0580e
a7b4ccbe-836b-4321-8961-db2475a2a772,3fe6ca0b-2568-4c9f-9883-375009d0655e,ceea1a6f-b076-47e3-abd9-0f0ea03c1c94
10fc35de-db24-4b0b-b92a-239c829d9a92,bd01e850-9d5b-4a83-a010-0c7a8edddef7,fe459edc-0dfb-440f-bd81-b0ad9e81eb12
a3fa94fb-85c6-454a-9ee8-19e25e2988b9,c6489d9c-9694-4341-bd4c-0ee896f19036,1ded6839-9676-44b5-86ee-ec2df5c37739
0bc57017-1cfd-455c-9b16-da3db8333b02,48dc00b9-8917-4a38-97e5-412281d4e0cf,21e9d3c8-701e-40d1-8f34-cb155a57cf41
b6cb863b-a91a-4c0b-af44-135e6234d8e4,186738c7-6212-47fb-a762-008f554c7209,75a044d3-a96f-4116-a204-65d2522ba2a3
35d9c355-4eda-4afa-bc9a-6fbc215598cc,88606984-958d-4ae8-8ed6-31f1023aa97b,0fd60b66-7c35-4b1b-9ffa-551c43eeed17
4045b5af-d93e-410d-a1dc-44b4be3a59d6,9ba4312f-81ab-475a-a29b-9df53866bb00,3381d039-a4ef-42af-9da3-02ee839495d2
02c9efe9-4c33-459f-be37-2ce3bcc7762f,f36bad49-1aac-4e5e-a826-42e556453ae0,6698f924-df35-4526-9506-fa6a0d6cbfb8
786cd0b3-b402-4afc-a26e-ee79749b13e1,ca8eea78-a584-4f8d-a80c-cee1a3794370,82fe3a2a-b210-4543-b910-38f1cb725c16
63ee4b01-2092-4403-bb7e-44d45da36adf,f099f748-c537-4230-a2c4-3dbbba10bc3d,df0c8c2c-288c-4fd0-97a7-e5f469901b4f
03f3dd79-a580-450f-927c-98d84bd02ae4,926f4f89-f48c-41f5-b1a0-b450aeae3508,c062241b-5f70-4b57-b139-eec3741662c3
fd2799d6-723d-460d-8e75-0642196a71f6,557dd537-789c-47c9-8b1f-8151a42ba414,68bd6fd2-656c-4b17-8e7e-60c26f27189b
0858b614-c877-4a76-abd1-38dfe0392e9d,8516d54d-2646-4030-aac0-ee17cfa00302,3215ea22-b438-4554-8ec4-2726d95bf3a6
3ef3d076-1dda-46e8-a410-38c7736cfbb2,5345089c-df99-4b6c-b000-fc79e237687c,909eed98-b4c7-42e5-b67e-759b4175f96c
336fa837-e6b3-4c32-a656-b18c05ce6aed,3fc00497-2808-4456-840c-ee2839675a44,4e239939-cbdb-4d6b-9b90-dc9a5030d790
339a2c3c-d1c7-4a88-ae5d-4b3b4f188c51,d082520a-c0ca-4315-81a2-44398f3b0b0e,77b55815-83c0-42d9-a513-a21c4bc5dc68
5a529453-5a2c-4a2a-a4ce-e76daa014e52,578755c1-2350-4de5-9b96-8082c8025aad,fd8305e3-4bae-4d0d-a2a2-0d999ffaa28a
5439b77d-06d3-47d9-a82c-f73d36ce0e7c,fca5f783-c32d-498f-b286-68227347b132,450115af-1040-464f-b186-f05e04a00b27
443d07fc-0c38-4f2f-bb2f-a6059b9cffff,db0cd39f-796d-4b74-90be-093b590b0fa1,f3ad7228-7f47-45b8-b8bf-f8afacb43eb4
d3fd2aa1-6572-4e51-a87b-5845fc844af0,33a4dfa6-3904-4c04-9cc6-9437c08601e1,946c6749-567a-4c13-93df-a00a209a9239
d6a3f858-47ea-40e7-9105-f2de8906094b,d74cefea-e69f-43e7-8600-5b48f5b88b80,c16cea0f-9f78-4b4e-82a7-333c932c2ffd
fc046976-960e-406a-8c07-eeeb8822e7c3,33eb68bd-73db-4f01-9212-5bda99b0d553,ae428ec9-a41d-423c-85ef-df6398b8d525
61ab24bf-a782-4f57-bac3-c64f9db7d99b,3e0ab15c-25f2-4ffa-a079-8c2dc853cb98,cff1b047-9fa5-463a-afe8-5aee1812f49f
f1e6eda8-8f6c-4471-88fd-c35bf6af3fc3,4bd79260-1ffe-4f68-8e01-1140c8a6a11e,cba7df84-d8df-40d1-aec0-352388deb05c
2cfaffcd-03c9-4bf3-baf6-4fe9112034c1,73521822-c985-4d80-bd31-0a9fd07c1f00,12875c3d-c0dd-4cfd-8fd4-7fdd696fe440
40255570-ec89-4176-b9e1-c652bda4bdd9,72c0262e-aae1-4b59-b21a-98a232f39117,f49df3e5-f844-4189-b4f3-6e30b5cde359
e103beb1-8e7e-4fa4-9a1c-20f188658937,0b33fc1c-4795-45c2-b69e-5a1af0f4f29f,547bafe7-89c0-4816-8227-5ac05517b7ec
92113056-b9e9-42cd-98fa-e5e592501d96,e28c689a-3bcf-47ff-8c34-d8b49e556a1b,c56a949b-c584-406e-b9fb-c89c0eac0ca6
2394ab73-a706-48c2-8fbf-79fa818b38c5,fe4f8733-23c8-4978-8e9b-ec16af85a7d9,8f5848c5-c31d-4c08-886f-58fc681832bf
74722a36-cdb6-4cca-8dad-74ba5f7ba485,e092f3c2-2219-4843-88ed-d138e4256d25,653cfa1a-ad10-4fb7-bafc-59a7390e7c91
a33a9693-5c15-40d0-a7b7-22bac5287996,efe02bfd-c9c2-4735-a65d-e4a58bb2c563,e112a4bc-8f7b-429e-b9a8-57ef4de0834d
636d825c-8019-4871-b0d8-ea299b2c1376,26ab08a8-21c7-4346-af24-2016be38701b,34aba03b-9e79-4905-bda0-603632b90f2b
2d8ffe31-32ca-4181-8f5f-62004a2bf3c0,8399697f-43d2-4353-9f09-1cc0fc3ad9c8,528ac9eb-dbdc-4a7f-aba1-79b0bd42e685
04c934e0-9607-4cc5-9e1c-1ad875d8adee,bcfd8fe0-95ae-4b14-b6df-1c68598bdaa1,36243d39-1e55-4b25-9e78-3f68b142adb9
a1a74363-7b30-4491-9e2e-579b786fb92e,f7f0ac36-9634-4959-a360-a76d053abee7,3ad43700-c86a-457b-9fff-f9f6172a712c
fa6c6ff9-d445-418c-a702-1d7a912178e0,535fd3a3-921a-4ede-b8ff-81322232a0ae,fdfa7e29-534c-40be-ac2b-2249375b244d
