prd001,65-Inch TV,livingroom,5
prd002,Game Console,bedroom,0
prd003,Queen Bed,bedroom,4
prd004,King Bed,bedroom,0
prd005,Dish Washer,kitchen,3
prd006,Bidet,bathroom,0
prd007,item001,description001,1
prd008,item002,description002,2
prd009,item003,description003,3
prd010,item004,description004,4
prd011,item005,description005,5
prd012,item006,description006,6
prd013,item007,description007,7
prd014,item008,description008,8
prd015,item009,description009,9
prd016,item010,description010,10
prd017,item011,description011,11
prd018,item012,description012,12
prd019,item013,description013,13
prd020,item014,description014,14
prd021,item015,description015,15
prd022,item016,description016,16
prd023,item017,description017,17
prd024,item018,description018,18
prd025,item019,description019,19
prd026,item020,description020,20
prd027,item021,description021,21
prd028,item022,description022,22
prd029,item023,description023,23
prd030,item024,description024,24
prd031,item025,description025,25
prd032,item026,description026,26
prd033,item027,description027,27
prd034,item028,description028,28
prd035,item029,description029,29
prd036,item030,description030,30
prd037,item031,description031,31
prd038,item032,description032,32
prd039,item033,description033,33
prd040,item034,description034,34
prd041,item035,description035,35
prd042,item036,description036,36
prd043,item037,description037,37
prd044,item038,description038,38
prd045,item039,description039,39
prd046,item040,description040,40
prd047,item041,description041,41
prd048,item042,description042,42
prd049,item043,description043,43
prd050,item044,description044,44
prd051,item045,description045,45
prd052,item046,description046,46
prd053,item047,description047,47
prd054,item048,description048,48
prd055,item049,description049,49
prd056,item050,description050,50
prd057,item051,description051,51
prd058,item052,description052,52
prd059,item053,description053,53
prd060,item054,description054,54
prd061,item055,description055,55
prd062,item056,description056,56
prd063,item057,description057,57
prd064,item058,description058,58
prd065,item059,description059,59
prd066,item060,description060,60
prd067,item061,description061,61
prd068,item062,description062,62
prd069,item063,description063,63
prd070,item064,description064,64
prd071,item065,description065,65
prd072,item066,description066,66
prd073,item067,description067,67
prd074,item068,description068,68
prd075,item069,description069,69
prd076,item070,description070,70
prd077,item071,description071,71
prd078,item072,description072,72
prd079,item073,description073,73
prd080,item074,description074,74
prd081,item075,description075,75
prd082,item076,description076,76
prd083,item077,description077,77
prd084,item078,description078,78
prd085,item079,description079,79
prd086,item080,description080,80
prd087,item081,description081,81
prd088,item082,description082,82
prd089,item083,description083,83
prd090,item084,description084,84
prd091,item085,description085,85
prd092,item086,description086,86
prd093,item087,description087,87
prd094,item088,description088,88
prd095,item089,description089,89
prd096,item090,description090,90
