product_id,user_id
prd001,user002
prd001,user003
prd002,user001
prd002,user004
prd002,user005
prd003,user005
prd004,user002
prd004,user005
prd005,user003
prd005,user004
prd006,user005
prd007,user006
prd008,user007
prd009,user008
prd010,user009
prd011,user010
prd012,user011
prd013,user012
prd014,user013
prd015,user014
prd016,user015
prd017,user016
prd018,user017
prd019,user018
prd020,user019
prd021,user020
prd022,user021
prd023,user022
prd024,user023
prd025,user024
prd026,user025
prd027,user026
prd028,user027
prd029,user028
prd030,user029
prd031,user030
prd032,user031
prd033,user032
prd034,user033
prd035,user034
prd036,user035
prd037,user036
prd038,user037
prd039,user038
prd040,user039
prd041,user040
prd042,user041
prd043,user042
prd044,user043
prd045,user044
prd046,user045
prd047,user046
prd048,user047
prd049,user048
prd050,user049
prd051,user050
prd052,user051
prd053,user052
prd054,user053
prd055,user054
prd056,user055
prd057,user056
prd058,user057
prd059,user058
prd060,user059
prd061,user060
prd062,user061
prd063,user062
prd064,user063
prd065,user064
prd066,user065
prd067,user066
prd068,user067
prd069,user068
prd070,user069
prd071,user070
prd072,user071
prd073,user072
prd074,user073
prd075,user074
prd076,user075
prd077,user076
prd078,user077
prd079,user078
prd080,user079
prd081,user080
prd082,user081
prd083,user082
prd084,user083
prd085,user084
prd086,user085
prd087,user086
prd088,user087
prd089,user088
prd090,user089
prd091,user090
prd092,user091
prd093,user092
prd094,user093
prd095,user094
prd096,user095
prd097,user096
prd098,user097
prd099,user098
prd100,user099
prd101,user100
prd102,user101
prd103,user102
prd104,user103
prd105,user104
prd106,user105
prd107,user106
prd108,user107
prd109,user108
prd110,user109
prd111,user110
prd112,user111
prd113,user112
prd114,user113
prd115,user114
prd116,user115
prd117,user116
prd118,user117
prd119,user118
prd120,user119
prd121,user120
prd122,user121
prd123,user122
prd124,user123
prd125,user124
prd126,user125
prd127,user126
prd128,user127
prd129,user128
prd130,user129
prd131,user130
prd132,user131
prd133,user132
prd134,user133
prd135,user134
prd136,user135
prd137,user136
prd138,user137
prd139,user138
prd140,user139
prd141,user140
prd142,user141
prd143,user142
prd144,user143
prd145,user144
prd146,user145
prd147,user146
prd148,user147
prd149,user148
prd150,user149
prd151,user150
prd152,user151
prd153,user152
prd154,user153
prd155,user154
prd156,user155
prd157,user156
prd158,user157
prd159,user158
prd160,user159
prd161,user160
prd162,user161
prd163,user162
prd164,user163
prd165,user164
prd166,user165
prd167,user166
prd168,user167
prd169,user168
prd170,user169
prd171,user170
prd172,user171
prd173,user172
prd174,user173
prd175,user174
prd176,user175
prd177,user176
prd178,user177
prd179,user178
prd180,user179
prd181,user180
prd182,user181
prd183,user182
prd184,user183
prd185,user184
prd186,user185
prd187,user186
prd188,user187
prd189,user188
prd190,user189
prd191,user190
prd192,user191
prd193,user192
prd194,user193
prd195,user194
prd196,user195
prd197,user196
prd198,user197
prd199,user198
prd200,user199
prd201,user200
prd202,user201
prd203,user202
prd204,user203
prd205,user204
prd206,user205
prd207,user206
prd208,user207
prd209,user208
prd210,user209
prd211,user210
prd212,user211
prd213,user212
