product_id,description,product_type,quantity_available
prd001,nation bill do,trash,8
prd002,leg scientist page,waters,592
prd003,focus image management,waters,898
prd004,best simple get,junk,497
prd005,always think yard,waters,605
prd006,so fine build,junk,733
prd007,capital chance project,sweat-meats,709
prd008,card writer ahead,trash,338
prd009,media service group,waters,108
prd010,although science job,booboo,802
prd011,his back forget,junk,455
prd012,day room policy,junk,224
prd013,reflect first involve,waters,490
prd014,church turn turn,booboo,288
prd015,treatment anyone system,trash,782
prd016,hope ahead military,trash,821
prd017,hot allow value,sweat-meats,918
prd018,bar wish generation,booboo,248
prd019,knowledge sport song,waters,3
prd020,pull value inside,waters,989
prd021,game grow song,sweat-meats,410
prd022,carry the around,sweat-meats,261
prd023,simply church begin,junk,695
prd024,policy though manager,junk,588
prd025,ten positive southern,junk,558
prd026,police imagine impact,sweat-meats,25
prd027,movement physical then,trash,916
prd028,visit find soldier,booboo,832
prd029,indicate product certainly,waters,972
prd030,ago buy wide,junk,160
prd031,fact husband bill,junk,110
prd032,measure seem key,junk,227
prd033,relationship sell western,sweat-meats,343
prd034,anything performance specific,sweat-meats,827
prd035,tend executive though,waters,181
prd036,explain eye save,waters,195
prd037,well factor idea,booboo,130
prd038,throughout film theory,junk,896
prd039,fear method bank,junk,318
prd040,eat phone ahead,sweat-meats,395
prd041,serious technology that,sweat-meats,733
prd042,play despite reason,trash,352
prd043,himself others off,waters,597
prd044,animal brother nice,sweat-meats,922
prd045,necessary third then,booboo,955
prd046,yeah work give,waters,464
prd047,section write security,sweat-meats,817
prd048,property resource detail,trash,201
prd049,probably research score,sweat-meats,452
prd050,half but almost,waters,517
prd051,clearly yes catch,waters,349
prd052,future chair travel,trash,890
prd053,movement voice ten,sweat-meats,785
prd054,class condition wind,trash,109
prd055,what easy peace,waters,488
prd056,food already during,junk,480
prd057,game Democrat arrive,sweat-meats,15
prd058,crime per play,junk,388
prd059,fill water dog,waters,973
prd060,explain fund kind,sweat-meats,311
prd061,seat modern house,waters,507
prd062,price accept sing,booboo,507
prd063,return there serious,sweat-meats,223
prd064,together eight I,trash,232
prd065,former book story,booboo,682
prd066,six marriage commercial,waters,837
prd067,marriage fear marriage,waters,776
prd068,while open right,trash,30
prd069,big remain sort,sweat-meats,825
prd070,continue building mission,sweat-meats,201
prd071,save network seven,trash,747
prd072,material executive lay,junk,818
prd073,half decision and,waters,370
prd074,already audience try,waters,978
prd075,consider explain respond,booboo,216
prd076,beat use mission,junk,913
prd077,leader capital state,booboo,653
prd078,thank six discuss,waters,972
prd079,system sing news,trash,345
prd080,because blood but,waters,482
prd081,door bank all,waters,243
