"rental_id","customer_id","product_id"
"rnt001","user339","prd828"
"rnt002","user073","prd169"
"rnt003","user402","prd599"
"rnt004","user046","prd094"
"rnt005","user696","prd204"
"rnt006","user763","prd290"
"rnt007","user201","prd171"
"rnt008","user142","prd933"
"rnt009","user203","prd154"
"rnt010","user933","prd958"
"rnt011","user201","prd335"
"rnt012","user992","prd563"
"rnt013","user596","prd479"
"rnt014","user007","prd828"
"rnt015","user955","prd316"
"rnt016","user983","prd347"
"rnt017","user087","prd541"
"rnt018","user048","prd082"
"rnt019","user578","prd855"
"rnt020","user799","prd668"
"rnt021","user580","prd706"
"rnt022","user436","prd842"
"rnt023","user329","prd923"
"rnt024","user829","prd804"
"rnt025","user811","prd531"
"rnt026","user315","prd265"
"rnt027","user254","prd275"
"rnt028","user712","prd748"
"rnt029","user480","prd262"
"rnt030","user524","prd452"
"rnt031","user059","prd605"
"rnt032","user067","prd282"
"rnt033","user577","prd263"
"rnt034","user723","prd983"
"rnt035","user806","prd672"
"rnt036","user055","prd054"
"rnt037","user337","prd790"
"rnt038","user302","prd239"
"rnt039","user522","prd724"
"rnt040","user587","prd786"
"rnt041","user154","prd090"
"rnt042","user121","prd668"
"rnt043","user259","prd266"
"rnt044","user145","prd049"
"rnt045","user089","prd175"
"rnt046","user449","prd135"
"rnt047","user028","prd979"
"rnt048","user431","prd102"
"rnt049","user932","prd743"
"rnt050","user748","prd925"
"rnt051","user380","prd744"
"rnt052","user914","prd702"
"rnt053","user170","prd479"
"rnt054","user920","prd619"
"rnt055","user846","prd130"
"rnt056","user113","prd214"
"rnt057","user067","prd460"
"rnt058","user516","prd139"
"rnt059","user987","prd945"
"rnt060","user593","prd136"
"rnt061","user874","prd367"
"rnt062","user683","prd559"
"rnt063","user075","prd061"
"rnt064","user705","prd292"
"rnt065","user512","prd639"
"rnt066","user817","prd703"
"rnt067","user259","prd245"
"rnt068","user805","prd081"
"rnt069","user545","prd342"
"rnt070","user871","prd558"
"rnt071","user750","prd854"
"rnt072","user542","prd789"
"rnt073","user406","prd340"
"rnt074","user699","prd700"
"rnt075","user174","prd776"
"rnt076","user951","prd028"
"rnt077","user887","prd795"
"rnt078","user049","prd461"
"rnt079","user272","prd896"
"rnt080","user721","prd226"
"rnt081","user310","prd482"
"rnt082","user281","prd540"
"rnt083","user419","prd870"
"rnt084","user712","prd543"
"rnt085","user163","prd693"
"rnt086","user630","prd158"
"rnt087","user143","prd383"
"rnt088","user369","prd816"
"rnt089","user950","prd924"
"rnt090","user301","prd543"
"rnt091","user481","prd570"
"rnt092","user502","prd733"
"rnt093","user529","prd407"
"rnt094","user084","prd713"
"rnt095","user388","prd971"
"rnt096","user144","prd405"
"rnt097","user843","prd905"
"rnt098","user411","prd536"
"rnt099","user754","prd819"
"rnt100","user453","prd720"
"rnt101","user682","prd271"
"rnt102","user590","prd877"
"rnt103","user421","prd408"
"rnt104","user742","prd369"
"rnt105","user424","prd545"
"rnt106","user409","prd463"
"rnt107","user307","prd390"
"rnt108","user077","prd357"
"rnt109","user019","prd836"
"rnt110","user445","prd931"
"rnt111","user565","prd586"
"rnt112","user211","prd283"
"rnt113","user899","prd890"
"rnt114","user538","prd041"
"rnt115","user724","prd038"
"rnt116","user218","prd893"
"rnt117","user748","prd958"
"rnt118","user958","prd692"
"rnt119","user800","prd720"
"rnt120","user828","prd337"
"rnt121","user608","prd351"
"rnt122","user441","prd123"
"rnt123","user094","prd253"
"rnt124","user870","prd609"
"rnt125","user667","prd644"
"rnt126","user004","prd023"
"rnt127","user352","prd996"
"rnt128","user045","prd858"
"rnt129","user854","prd919"
"rnt130","user344","prd028"
"rnt131","user487","prd852"
"rnt132","user436","prd696"
"rnt133","user620","prd849"
"rnt134","user778","prd460"
"rnt135","user617","prd731"
"rnt136","user396","prd557"
"rnt137","user687","prd137"
"rnt138","user966","prd324"
"rnt139","user440","prd132"
"rnt140","user432","prd174"
"rnt141","user836","prd878"
"rnt142","user014","prd586"
"rnt143","user349","prd943"
"rnt144","user518","prd093"
"rnt145","user208","prd582"
"rnt146","user182","prd513"
"rnt147","user019","prd869"
"rnt148","user306","prd264"
"rnt149","user888","prd187"
"rnt150","user746","prd944"
"rnt151","user701","prd932"
"rnt152","user147","prd785"
"rnt153","user093","prd657"
"rnt154","user262","prd270"
"rnt155","user558","prd404"
"rnt156","user868","prd717"
"rnt157","user767","prd499"
"rnt158","user249","prd817"
"rnt159","user379","prd066"
"rnt160","user736","prd153"
"rnt161","user365","prd681"
"rnt162","user549","prd807"
"rnt163","user313","prd657"
"rnt164","user898","prd193"
"rnt165","user479","prd834"
"rnt166","user188","prd742"
"rnt167","user754","prd574"
"rnt168","user180","prd254"
"rnt169","user635","prd363"
"rnt170","user049","prd100"
"rnt171","user859","prd016"
"rnt172","user949","prd213"
"rnt173","user493","prd527"
"rnt174","user894","prd964"
"rnt175","user300","prd269"
"rnt176","user196","prd582"
"rnt177","user592","prd663"
"rnt178","user777","prd884"
"rnt179","user531","prd275"
"rnt180","user892","prd666"
"rnt181","user417","prd748"
"rnt182","user356","prd983"
"rnt183","user170","prd647"
"rnt184","user090","prd394"
"rnt185","user294","prd350"
"rnt186","user552","prd074"
"rnt187","user960","prd730"
"rnt188","user848","prd078"
"rnt189","user296","prd406"
"rnt190","user807","prd055"
"rnt191","user162","prd245"
"rnt192","user451","prd254"
"rnt193","user125","prd020"
"rnt194","user675","prd872"
"rnt195","user968","prd446"
"rnt196","user826","prd169"
"rnt197","user859","prd020"
"rnt198","user165","prd587"
"rnt199","user449","prd472"
"rnt200","user038","prd969"
"rnt201","user206","prd177"
"rnt202","user190","prd036"
"rnt203","user808","prd827"
"rnt204","user436","prd716"
"rnt205","user251","prd377"
"rnt206","user484","prd425"
"rnt207","user937","prd493"
"rnt208","user634","prd171"
"rnt209","user311","prd314"
"rnt210","user328","prd701"
"rnt211","user656","prd400"
"rnt212","user642","prd297"
"rnt213","user030","prd224"
"rnt214","user195","prd064"
"rnt215","user540","prd420"
"rnt216","user044","prd525"
"rnt217","user342","prd234"
"rnt218","user130","prd010"
"rnt219","user567","prd079"
"rnt220","user090","prd030"
"rnt221","user802","prd235"
"rnt222","user715","prd751"
"rnt223","user641","prd855"
"rnt224","user224","prd310"
"rnt225","user096","prd082"
"rnt226","user911","prd200"
"rnt227","user602","prd390"
"rnt228","user041","prd828"
"rnt229","user946","prd463"
"rnt230","user525","prd655"
"rnt231","user474","prd200"
"rnt232","user960","prd554"
"rnt233","user272","prd980"
"rnt234","user250","prd303"
"rnt235","user525","prd744"
"rnt236","user994","prd002"
"rnt237","user805","prd290"
"rnt238","user280","prd060"
"rnt239","user477","prd286"
"rnt240","user290","prd043"
"rnt241","user962","prd931"
"rnt242","user917","prd601"
"rnt243","user841","prd213"
"rnt244","user248","prd575"
"rnt245","user348","prd447"
"rnt246","user052","prd879"
"rnt247","user396","prd513"
"rnt248","user591","prd837"
"rnt249","user246","prd094"
"rnt250","user933","prd006"
"rnt251","user689","prd052"
"rnt252","user779","prd420"
"rnt253","user198","prd632"
"rnt254","user844","prd356"
"rnt255","user572","prd210"
"rnt256","user406","prd471"
"rnt257","user044","prd853"
"rnt258","user638","prd050"
"rnt259","user608","prd775"
"rnt260","user544","prd356"
"rnt261","user948","prd266"
"rnt262","user860","prd243"
"rnt263","user137","prd178"
"rnt264","user545","prd018"
"rnt265","user935","prd223"
"rnt266","user737","prd066"
"rnt267","user718","prd652"
"rnt268","user504","prd736"
"rnt269","user344","prd386"
"rnt270","user551","prd696"
"rnt271","user715","prd589"
"rnt272","user330","prd505"
"rnt273","user505","prd565"
"rnt274","user209","prd236"
"rnt275","user948","prd715"
"rnt276","user474","prd574"
"rnt277","user893","prd490"
"rnt278","user392","prd785"
"rnt279","user877","prd334"
"rnt280","user227","prd553"
"rnt281","user078","prd959"
"rnt282","user663","prd046"
"rnt283","user944","prd929"
"rnt284","user489","prd852"
"rnt285","user142","prd789"
"rnt286","user586","prd908"
"rnt287","user622","prd918"
"rnt288","user806","prd198"
"rnt289","user588","prd126"
"rnt290","user601","prd956"
"rnt291","user373","prd107"
"rnt292","user899","prd822"
"rnt293","user981","prd981"
"rnt294","user485","prd347"
"rnt295","user801","prd576"
"rnt296","user347","prd608"
"rnt297","user400","prd232"
"rnt298","user553","prd149"
"rnt299","user231","prd656"
"rnt300","user852","prd234"
"rnt301","user783","prd989"
"rnt302","user570","prd788"
"rnt303","user544","prd121"
"rnt304","user745","prd710"
"rnt305","user752","prd031"
"rnt306","user015","prd052"
"rnt307","user530","prd560"
"rnt308","user936","prd698"
"rnt309","user842","prd630"
"rnt310","user275","prd229"
"rnt311","user702","prd355"
"rnt312","user681","prd931"
"rnt313","user715","prd564"
"rnt314","user258","prd675"
"rnt315","user201","prd578"
"rnt316","user686","prd092"
"rnt317","user802","prd325"
"rnt318","user710","prd723"
"rnt319","user146","prd328"
"rnt320","user606","prd650"
"rnt321","user169","prd940"
"rnt322","user367","prd358"
"rnt323","user343","prd707"
"rnt324","user767","prd026"
"rnt325","user412","prd392"
"rnt326","user563","prd651"
"rnt327","user645","prd633"
"rnt328","user276","prd649"
"rnt329","user266","prd047"
"rnt330","user106","prd344"
"rnt331","user114","prd853"
"rnt332","user156","prd499"
"rnt333","user426","prd128"
"rnt334","user822","prd609"
"rnt335","user776","prd236"
"rnt336","user089","prd330"
"rnt337","user510","prd498"
"rnt338","user087","prd506"
"rnt339","user168","prd549"
"rnt340","user125","prd664"
"rnt341","user521","prd503"
"rnt342","user774","prd562"
"rnt343","user026","prd364"
"rnt344","user437","prd868"
"rnt345","user855","prd199"
"rnt346","user285","prd830"
"rnt347","user720","prd530"
"rnt348","user730","prd660"
"rnt349","user770","prd113"
"rnt350","user635","prd903"
"rnt351","user832","prd859"
"rnt352","user685","prd266"
"rnt353","user833","prd663"
"rnt354","user074","prd355"
"rnt355","user399","prd891"
"rnt356","user328","prd164"
"rnt357","user543","prd726"
"rnt358","user499","prd475"
"rnt359","user351","prd829"
"rnt360","user280","prd257"
"rnt361","user595","prd914"
"rnt362","user250","prd781"
"rnt363","user979","prd033"
"rnt364","user504","prd181"
"rnt365","user676","prd658"
"rnt366","user749","prd696"
"rnt367","user938","prd117"
"rnt368","user308","prd241"
"rnt369","user301","prd777"
"rnt370","user620","prd106"
"rnt371","user836","prd702"
"rnt372","user492","prd827"
"rnt373","user869","prd942"
"rnt374","user416","prd662"
"rnt375","user582","prd467"
"rnt376","user206","prd141"
"rnt377","user084","prd293"
"rnt378","user749","prd364"
"rnt379","user060","prd454"
"rnt380","user683","prd846"
"rnt381","user082","prd457"
"rnt382","user358","prd374"
"rnt383","user376","prd665"
"rnt384","user389","prd310"
"rnt385","user569","prd253"
"rnt386","user588","prd372"
"rnt387","user827","prd900"
"rnt388","user082","prd461"
"rnt389","user563","prd250"
"rnt390","user451","prd487"
"rnt391","user466","prd608"
"rnt392","user679","prd191"
"rnt393","user908","prd998"
"rnt394","user450","prd123"
"rnt395","user442","prd413"
"rnt396","user013","prd596"
"rnt397","user138","prd538"
"rnt398","user508","prd835"
"rnt399","user511","prd695"
"rnt400","user446","prd481"
"rnt401","user570","prd661"
"rnt402","user050","prd489"
"rnt403","user338","prd139"
"rnt404","user743","prd509"
"rnt405","user398","prd172"
"rnt406","user118","prd014"
"rnt407","user288","prd987"
"rnt408","user454","prd538"
"rnt409","user688","prd445"
"rnt410","user495","prd011"
"rnt411","user432","prd409"
"rnt412","user033","prd104"
"rnt413","user834","prd159"
"rnt414","user168","prd755"
"rnt415","user814","prd170"
"rnt416","user784","prd772"
"rnt417","user861","prd279"
"rnt418","user260","prd642"
"rnt419","user763","prd823"
"rnt420","user726","prd351"
"rnt421","user652","prd609"
"rnt422","user822","prd017"
"rnt423","user354","prd616"
"rnt424","user610","prd677"
"rnt425","user219","prd034"
"rnt426","user881","prd291"
"rnt427","user697","prd068"
"rnt428","user998","prd006"
"rnt429","user824","prd274"
"rnt430","user371","prd292"
"rnt431","user183","prd033"
