product_id,description,product_type,quantity_available
prd0000,Apartment,Necessity,83
prd0001,Acumulator,Luxury,11
prd0002,Airbag,Necessity,83
prd0003,Aspirator,Necessity,67
prd0004,Bike,Necessity,70
prd0005,Book,Necessity,64
prd0006,Bookcase,Convenience,26
prd0007,Ballon,Luxury,100
prd0008,Car,Luxury,40
prd0009,Chair,Convenience,40
prd0010,Clock,Convenience,58
prd0011,Celphone,Convenience,2
prd0012,Desk,Luxury,79
prd0013,Desktop,Necessity,60
prd0014,Dress,Luxury,40
prd0015,Drum,Convenience,75
prd0016,Earings,Convenience,82
prd0017,Expresso,Convenience,92
prd0018,Exchibit,Convenience,52
prd0019,Expo,Convenience,38
prd0020,Glasses,Necessity,75
prd0021,Guitar,Luxury,11
prd0022,Garage,Necessity,31
prd0023,Garderope,Necessity,42
prd0024,Handbag,Luxury,20
prd0025,House,Luxury,51
prd0026,Hat,Necessity,36
prd0027,Horn,Convenience,50
prd0028,Laptop,Luxury,40
prd0029,Lamp,Necessity,92
prd0030,Laminate,Convenience,16
prd0031,Laser,Convenience,65
prd0032,Oven,Luxury,38
prd0033,Orange,Luxury,81
prd0034,Onion,Convenience,56
prd0035,Ornament,Luxury,45
prd0036,Movie,Necessity,80
prd0037,Map,Luxury,23
prd0038,Matress,Convenience,7
prd0039,Mobile,Convenience,56
prd0040,Truck,Luxury,13
prd0041,Table,Necessity,65
prd0042,Teapot,Luxury,28
prd0043,Toothpaste,Necessity,79
prd0044,Pencil,Luxury,51
prd0045,Pen,Convenience,29
prd0046,Plane,Necessity,75
prd0047,Paperholder,Luxury,1
prd0048,Radio,Convenience,79
prd0049,Rotor,Convenience,68
