product_id1,description1,product_type1,6
product_id2,description2,product_type2,9
product_id3,description3,product_type3,3
product_id4,description4,product_type4,8
product_id5,description5,product_type5,6
product_id6,description6,product_type6,3
product_id7,description7,product_type7,4
product_id8,description8,product_type8,2
product_id9,description9,product_type9,3
product_id10,description10,product_type10,4
product_id11,description11,product_type11,3
product_id12,description12,product_type12,0
product_id13,description13,product_type13,5
product_id14,description14,product_type14,4
product_id15,description15,product_type15,0
product_id16,description16,product_type16,5
product_id17,description17,product_type17,0
product_id18,description18,product_type18,8
product_id19,description19,product_type19,3
product_id20,description20,product_type20,6
product_id21,description21,product_type21,9
product_id22,description22,product_type22,6
product_id23,description23,product_type23,9
product_id24,description24,product_type24,2
product_id25,description25,product_type25,6
product_id26,description26,product_type26,8
product_id27,description27,product_type27,8
product_id28,description28,product_type28,1
product_id29,description29,product_type29,8
product_id30,description30,product_type30,7
product_id31,description31,product_type31,3
product_id32,description32,product_type32,1
product_id33,description33,product_type33,3
product_id34,description34,product_type34,9
product_id35,description35,product_type35,0
product_id36,description36,product_type36,0
product_id37,description37,product_type37,3
product_id38,description38,product_type38,7
product_id39,description39,product_type39,6
product_id40,description40,product_type40,6
product_id41,description41,product_type41,8
product_id42,description42,product_type42,2
product_id43,description43,product_type43,1
product_id44,description44,product_type44,9
product_id45,description45,product_type45,2
product_id46,description46,product_type46,7
product_id47,description47,product_type47,3
product_id48,description48,product_type48,8
product_id49,description49,product_type49,7
product_id50,description50,product_type50,5
product_id51,description51,product_type51,2
product_id52,description52,product_type52,7
product_id53,description53,product_type53,6
product_id54,description54,product_type54,6
product_id55,description55,product_type55,4
product_id56,description56,product_type56,7
product_id57,description57,product_type57,2
product_id58,description58,product_type58,5
product_id59,description59,product_type59,7
product_id60,description60,product_type60,8
product_id61,description61,product_type61,5
product_id62,description62,product_type62,3
product_id63,description63,product_type63,0
product_id64,description64,product_type64,0
product_id65,description65,product_type65,8
product_id66,description66,product_type66,9
product_id67,description67,product_type67,7
product_id68,description68,product_type68,3
product_id69,description69,product_type69,4
product_id70,description70,product_type70,6
product_id71,description71,product_type71,3
product_id72,description72,product_type72,3
product_id73,description73,product_type73,9
product_id74,description74,product_type74,2
product_id75,description75,product_type75,1
product_id76,description76,product_type76,7
product_id77,description77,product_type77,0
product_id78,description78,product_type78,0
product_id79,description79,product_type79,1
product_id80,description80,product_type80,5
product_id81,description81,product_type81,3
product_id82,description82,product_type82,3
product_id83,description83,product_type83,8
product_id84,description84,product_type84,5
product_id85,description85,product_type85,5
product_id86,description86,product_type86,6
product_id87,description87,product_type87,2
product_id88,description88,product_type88,6
product_id89,description89,product_type89,4
product_id90,description90,product_type90,7
product_id91,description91,product_type91,3
product_id92,description92,product_type92,5
product_id93,description93,product_type93,6
product_id94,description94,product_type94,4
product_id95,description95,product_type95,8
product_id96,description96,product_type96,3
product_id97,description97,product_type97,7
product_id98,description98,product_type98,7
product_id99,description99,product_type99,1
product_id100,description100,product_type100,2
product_id101,description101,product_type101,7
product_id102,description102,product_type102,8
product_id103,description103,product_type103,0
product_id104,description104,product_type104,6
product_id105,description105,product_type105,8
product_id106,description106,product_type106,3
product_id107,description107,product_type107,9
product_id108,description108,product_type108,6
product_id109,description109,product_type109,3
product_id110,description110,product_type110,6
product_id111,description111,product_type111,3
product_id112,description112,product_type112,6
product_id113,description113,product_type113,3
product_id114,description114,product_type114,4
product_id115,description115,product_type115,0
product_id116,description116,product_type116,9
product_id117,description117,product_type117,2
product_id118,description118,product_type118,9
product_id119,description119,product_type119,8
product_id120,description120,product_type120,4
product_id121,description121,product_type121,8
product_id122,description122,product_type122,9
product_id123,description123,product_type123,4
product_id124,description124,product_type124,6
product_id125,description125,product_type125,3
product_id126,description126,product_type126,7
product_id127,description127,product_type127,8
product_id128,description128,product_type128,7
product_id129,description129,product_type129,6
product_id130,description130,product_type130,3
product_id131,description131,product_type131,0
product_id132,description132,product_type132,5
product_id133,description133,product_type133,3
product_id134,description134,product_type134,0
product_id135,description135,product_type135,9
product_id136,description136,product_type136,5
product_id137,description137,product_type137,8
product_id138,description138,product_type138,6
product_id139,description139,product_type139,7
product_id140,description140,product_type140,5
product_id141,description141,product_type141,7
product_id142,description142,product_type142,0
product_id143,description143,product_type143,4
product_id144,description144,product_type144,5
product_id145,description145,product_type145,3
product_id146,description146,product_type146,1
product_id147,description147,product_type147,9
product_id148,description148,product_type148,3
product_id149,description149,product_type149,7
product_id150,description150,product_type150,0
product_id151,description151,product_type151,5
product_id152,description152,product_type152,3
product_id153,description153,product_type153,9
product_id154,description154,product_type154,4
product_id155,description155,product_type155,6
