r_id606,p_id83,c_id453
r_id300,p_id514,c_id396
r_id950,p_id392,c_id293
r_id704,p_id111,c_id146
r_id901,p_id663,c_id907
r_id788,p_id765,c_id712
r_id812,p_id622,c_id538
r_id394,p_id919,c_id31
r_id49,p_id335,c_id555
r_id110,p_id502,c_id948
r_id405,p_id259,c_id311
r_id582,p_id450,c_id987
r_id103,p_id146,c_id214
r_id704,p_id706,c_id276
r_id732,p_id125,c_id867
r_id896,p_id375,c_id156
r_id208,p_id183,c_id820
r_id989,p_id928,c_id31
r_id531,p_id274,c_id958
r_id705,p_id71,c_id885
r_id550,p_id258,c_id588
r_id888,p_id113,c_id543
r_id929,p_id558,c_id123
r_id491,p_id329,c_id351
r_id451,p_id481,c_id595
r_id325,p_id691,c_id189
r_id824,p_id803,c_id330
r_id633,p_id270,c_id163
r_id665,p_id710,c_id857
r_id949,p_id854,c_id733
r_id291,p_id366,c_id440
r_id788,p_id541,c_id984
r_id264,p_id4,c_id556
r_id1000,p_id976,c_id876
r_id764,p_id661,c_id415
r_id318,p_id252,c_id795
r_id298,p_id416,c_id50
r_id382,p_id393,c_id364
r_id498,p_id9,c_id412
r_id330,p_id675,c_id793
r_id458,p_id1000,c_id738
r_id357,p_id867,c_id232
r_id627,p_id546,c_id638
r_id520,p_id239,c_id965
r_id643,p_id834,c_id594
r_id142,p_id882,c_id489
r_id572,p_id276,c_id144
r_id751,p_id850,c_id663
r_id842,p_id859,c_id575
r_id508,p_id726,c_id680
r_id460,p_id145,c_id410
r_id955,p_id991,c_id557
r_id764,p_id223,c_id320
r_id839,p_id25,c_id934
r_id996,p_id162,c_id679
r_id960,p_id984,c_id103
r_id399,p_id172,c_id605
r_id597,p_id249,c_id753
r_id447,p_id195,c_id38
r_id764,p_id442,c_id405
r_id790,p_id994,c_id668
r_id559,p_id974,c_id341
r_id807,p_id600,c_id94
r_id913,p_id101,c_id260
r_id740,p_id722,c_id366
r_id984,p_id253,c_id411
r_id648,p_id776,c_id494
r_id924,p_id741,c_id326
r_id347,p_id287,c_id957
r_id578,p_id284,c_id89
r_id373,p_id997,c_id278
r_id491,p_id136,c_id761
r_id132,p_id878,c_id966
r_id320,p_id228,c_id83
r_id961,p_id251,c_id477
r_id561,p_id301,c_id104
r_id457,p_id197,c_id17
r_id85,p_id538,c_id54
r_id428,p_id108,c_id568
r_id37,p_id366,c_id598
r_id166,p_id717,c_id848
r_id354,p_id690,c_id71
r_id34,p_id85,c_id739
r_id430,p_id337,c_id866
r_id632,p_id524,c_id744
r_id710,p_id488,c_id575
r_id974,p_id187,c_id90
r_id828,p_id519,c_id142
r_id602,p_id975,c_id853
r_id423,p_id16,c_id798
r_id793,p_id171,c_id896
r_id606,p_id694,c_id501
r_id408,p_id167,c_id158
r_id161,p_id729,c_id812
r_id925,p_id77,c_id150
r_id696,p_id191,c_id983
r_id724,p_id891,c_id41
r_id57,p_id65,c_id776
r_id99,p_id166,c_id754
r_id686,p_id552,c_id424
r_id788,p_id887,c_id702
r_id593,p_id344,c_id96
r_id461,p_id486,c_id184
r_id861,p_id678,c_id508
r_id803,p_id787,c_id229
r_id438,p_id647,c_id300
r_id677,p_id332,c_id520
r_id572,p_id300,c_id851
r_id595,p_id239,c_id40
r_id655,p_id553,c_id696
r_id834,p_id317,c_id567
r_id630,p_id540,c_id150
r_id761,p_id358,c_id116
r_id335,p_id610,c_id757
r_id42,p_id227,c_id472
r_id159,p_id626,c_id292
r_id304,p_id454,c_id167
r_id811,p_id562,c_id102
r_id413,p_id960,c_id152
r_id773,p_id200,c_id551
r_id102,p_id879,c_id772
r_id790,p_id777,c_id464
r_id567,p_id989,c_id548
r_id455,p_id968,c_id827
r_id192,p_id669,c_id964
r_id846,p_id19,c_id213
r_id81,p_id887,c_id607
r_id264,p_id42,c_id410
r_id137,p_id423,c_id462
r_id678,p_id849,c_id355
r_id526,p_id427,c_id908
r_id810,p_id56,c_id109
r_id377,p_id795,c_id916
r_id486,p_id579,c_id138
r_id365,p_id327,c_id535
r_id408,p_id70,c_id56
r_id601,p_id940,c_id128
r_id737,p_id920,c_id441
r_id641,p_id31,c_id377
r_id171,p_id667,c_id441
r_id222,p_id668,c_id371
r_id72,p_id491,c_id624
r_id45,p_id771,c_id696
r_id810,p_id236,c_id107
r_id982,p_id760,c_id665
r_id116,p_id854,c_id263
r_id920,p_id92,c_id42
r_id429,p_id13,c_id739
r_id231,p_id855,c_id624
r_id816,p_id781,c_id462
r_id25,p_id54,c_id358
r_id198,p_id942,c_id601
r_id356,p_id572,c_id934
r_id80,p_id885,c_id734
r_id745,p_id321,c_id748
r_id900,p_id338,c_id352
r_id999,p_id496,c_id607
r_id477,p_id901,c_id627
r_id302,p_id415,c_id469
r_id406,p_id262,c_id745
r_id702,p_id146,c_id32
r_id762,p_id168,c_id860
r_id904,p_id920,c_id676
r_id176,p_id471,c_id797
r_id382,p_id404,c_id682
r_id626,p_id336,c_id793
r_id518,p_id667,c_id670
r_id676,p_id947,c_id8
r_id427,p_id540,c_id887
r_id328,p_id111,c_id283
r_id285,p_id640,c_id167
r_id387,p_id465,c_id432
r_id10,p_id715,c_id957
r_id876,p_id881,c_id955
r_id132,p_id998,c_id412
r_id546,p_id739,c_id275
r_id607,p_id200,c_id127
r_id658,p_id771,c_id449
r_id777,p_id506,c_id102
r_id224,p_id962,c_id628
r_id15,p_id156,c_id790
r_id554,p_id455,c_id624
r_id389,p_id305,c_id997
r_id622,p_id872,c_id752
r_id759,p_id270,c_id281
r_id779,p_id839,c_id484
r_id307,p_id602,c_id102
r_id727,p_id215,c_id449
r_id499,p_id841,c_id86
r_id919,p_id113,c_id696
r_id250,p_id328,c_id301
r_id626,p_id534,c_id927
r_id400,p_id5,c_id555
r_id985,p_id985,c_id196
r_id352,p_id88,c_id737
r_id948,p_id326,c_id428
r_id973,p_id941,c_id315
r_id796,p_id514,c_id509
r_id483,p_id731,c_id183
r_id100,p_id606,c_id187
r_id603,p_id970,c_id673
r_id387,p_id888,c_id192
r_id11,p_id445,c_id809
r_id553,p_id853,c_id9
r_id647,p_id157,c_id862
r_id811,p_id904,c_id790
r_id388,p_id847,c_id566
r_id184,p_id1000,c_id387
r_id937,p_id944,c_id596
r_id416,p_id268,c_id883
r_id696,p_id189,c_id195
r_id520,p_id752,c_id3
r_id694,p_id951,c_id372
r_id969,p_id603,c_id578
