product1,description1,product_type1,10
product2,description2,product_type2,7
product3,description3,product_type3,6
product4,description4,product_type4,3
product5,description5,product_type5,3
product6,description6,product_type6,2
product7,description7,product_type7,9
product8,description8,product_type8,1
product9,description9,product_type9,8
product10,description10,product_type10,6
product11,description11,product_type11,2
product12,description12,product_type12,4
product13,description13,product_type13,2
product14,description14,product_type14,3
product15,description15,product_type15,1
product16,description16,product_type16,4
product17,description17,product_type17,7
product18,description18,product_type18,3
product19,description19,product_type19,8
product20,description20,product_type20,6
product21,description21,product_type21,1
product22,description22,product_type22,5
product23,description23,product_type23,1
product24,description24,product_type24,10
product25,description25,product_type25,6
product26,description26,product_type26,3
product27,description27,product_type27,6
product28,description28,product_type28,9
product29,description29,product_type29,1
product30,description30,product_type30,9
product31,description31,product_type31,1
product32,description32,product_type32,8
product33,description33,product_type33,6
product34,description34,product_type34,9
product35,description35,product_type35,8
product36,description36,product_type36,1
product37,description37,product_type37,6
product38,description38,product_type38,9
product39,description39,product_type39,10
product40,description40,product_type40,7
product41,description41,product_type41,4
product42,description42,product_type42,5
product43,description43,product_type43,10
product44,description44,product_type44,3
product45,description45,product_type45,9
product46,description46,product_type46,7
product47,description47,product_type47,8
product48,description48,product_type48,6
product49,description49,product_type49,7
product50,description50,product_type50,9
product51,description51,product_type51,7
product52,description52,product_type52,2
product53,description53,product_type53,3
product54,description54,product_type54,9
product55,description55,product_type55,4
product56,description56,product_type56,5
product57,description57,product_type57,5
product58,description58,product_type58,2
product59,description59,product_type59,1
product60,description60,product_type60,5
product61,description61,product_type61,3
product62,description62,product_type62,4
product63,description63,product_type63,10
product64,description64,product_type64,8
product65,description65,product_type65,2
product66,description66,product_type66,2
product67,description67,product_type67,2
product68,description68,product_type68,2
product69,description69,product_type69,10
product70,description70,product_type70,4
product71,description71,product_type71,8
product72,description72,product_type72,7
product73,description73,product_type73,8
product74,description74,product_type74,5
product75,description75,product_type75,9
product76,description76,product_type76,1
product77,description77,product_type77,6
product78,description78,product_type78,4
