prd001,60-inch TV stand,livingroom,3
prd002,L-shaped sofa,livingroom,1
prd003,Refrigerator,kitchen,3
prd004,Toaster,Kitchen,1
prd005,60-inch TV,livingroom,0
prd006,Dryer,laundry room,8
prd007,Computer,office,4
prd008,Vacuum,laundry room,8
prd009,Desk lamp,office,5
prd010,Computer,office,7
prd011,Toaster,kitchen,9
prd012,Washing machine,laundry room,1
prd013,Vacuum,laundry room,6
prd014,Vacuum,laundry room,5
prd015,Refrigerator,kitchen,8
prd016,Dryer,laundry room,0
prd017,Dryer,laundry room,0
prd018,Dryer,laundry room,3
prd019,Washing machine,laundry room,1
prd020,Dryer,laundry room,0
prd021,L-shaped sofa,livingroom,8
prd022,Refrigerator,kitchen,5
prd023,Computer,office,3
prd024,Vacuum,laundry room,0
prd025,L-shaped sofa,livingroom,1
prd026,Dryer,laundry room,6
prd027,Oven,kitchen,0
prd028,Washing machine,laundry room,4
prd029,Desk,office,5
prd030,L-shaped sofa,livingroom,1
prd031,Vacuum,laundry room,1
prd032,Dishwasher,kitchen,0
prd033,L-shaped sofa,livingroom,6
prd034,Desk,office,1
prd035,TV stand,livingroom,4
prd036,Computer,office,8
prd037,Desk,office,2
prd038,Refrigerator,kitchen,6
prd039,L-shaped sofa,livingroom,0
prd040,40-inch TV,livingroom,3
prd041,L-shaped sofa,livingroom,5
prd042,Vacuum,laundry room,0
prd043,Desk,office,7
prd044,Desk lamp,office,3
prd045,Toaster,kitchen,1
prd046,Refrigerator,kitchen,9
prd047,Desk lamp,office,9
prd048,60-inch TV,livingroom,7
prd049,Dishwasher,kitchen,9
prd050,Washing machine,laundry room,6
prd051,Desk,office,2
prd052,Refrigerator,kitchen,2
prd053,Oven,kitchen,3
prd054,40-inch TV,livingroom,4
prd055,Toaster,kitchen,7
prd056,Dryer,laundry room,7
prd057,Computer,office,4
prd058,Dishwasher,kitchen,5
prd059,40-inch TV,livingroom,1
prd060,Desk lamp,office,1
prd061,TV stand,livingroom,7
prd062,Oven,kitchen,4
prd063,Refrigerator,kitchen,8
prd064,Desk,office,2
prd065,TV stand,livingroom,6
prd066,Dryer,laundry room,8
prd067,Vacuum,laundry room,8
prd068,Computer,office,5
prd069,Desk,office,1
prd070,Dishwasher,kitchen,2
prd071,Computer,office,2
prd072,40-inch TV,livingroom,7
prd073,L-shaped sofa,livingroom,5
prd074,Desk,office,3
prd075,L-shaped sofa,livingroom,0
prd076,Desk lamp,office,2
prd077,L-shaped sofa,livingroom,0
prd078,Desk,office,6
prd079,Washing machine,laundry room,9
prd080,Desk,office,0
prd081,Dishwasher,kitchen,9
prd082,Desk lamp,office,3
prd083,Dishwasher,kitchen,1
prd084,Toaster,kitchen,9
prd085,Washing machine,laundry room,6
prd086,Washing machine,laundry room,7
prd087,Refrigerator,kitchen,8
prd088,TV stand,livingroom,6
prd089,L-shaped sofa,livingroom,0
prd090,L-shaped sofa,livingroom,8
prd091,Desk lamp,office,3
prd092,60-inch TV,livingroom,0
prd093,Desk lamp,office,5
prd094,L-shaped sofa,livingroom,6
prd095,L-shaped sofa,livingroom,8
prd096,L-shaped sofa,livingroom,9
prd097,Oven,kitchen,3
prd098,Dryer,laundry room,4
prd099,Dryer,laundry room,8
prd100,Computer,office,3
prd101,Vacuum,laundry room,7
prd102,Washing machine,laundry room,3
prd103,Desk lamp,office,9
prd104,Desk,office,6
prd105,Washing machine,laundry room,2
prd106,60-inch TV,livingroom,7
prd107,Computer,office,0
prd108,Dryer,laundry room,2
prd109,60-inch TV,livingroom,2
prd110,Vacuum,laundry room,2
prd111,Vacuum,laundry room,3
prd112,Vacuum,laundry room,0
prd113,Vacuum,laundry room,8
prd114,L-shaped sofa,livingroom,8
prd115,Washing machine,laundry room,8
prd116,L-shaped sofa,livingroom,0
prd117,TV stand,livingroom,4
prd118,L-shaped sofa,livingroom,4
prd119,Desk lamp,office,8
prd120,Refrigerator,kitchen,6
prd121,Dishwasher,kitchen,8
prd122,Vacuum,laundry room,5
prd123,40-inch TV,livingroom,1
prd124,60-inch TV,livingroom,4
prd125,Oven,kitchen,5
prd126,Dishwasher,kitchen,5
prd127,40-inch TV,livingroom,9
prd128,Dryer,laundry room,1
prd129,TV stand,livingroom,9
prd130,60-inch TV,livingroom,8
prd131,TV stand,livingroom,5
