prd006,40-inch TV,livingroom,4
prd007,Vacuum,laundry room,7
prd008,Vacuum,laundry room,9
prd009,60-inch TV,livingroom,9
prd010,Refrigerator,kitchen,0
prd011,60-inch TV,livingroom,3
prd012,Vacuum,laundry room,2
prd013,Toaster,kitchen,8
prd014,Desk lamp,office,4
prd015,Toaster,kitchen,4
prd016,Refrigerator,kitchen,7
prd017,Refrigerator,kitchen,0
prd018,Desk lamp,office,7
prd019,60-inch TV,livingroom,0
prd020,Desk,office,4
prd021,Dryer,laundry room,8
prd022,Desk lamp,office,6
prd023,Computer,office,6
prd024,TV stand,livingroom,1
prd025,60-inch TV,livingroom,0
prd026,Dryer,laundry room,6
prd027,TV stand,livingroom,6
prd028,60-inch TV,livingroom,6
prd029,Desk,office,0
prd030,Oven,kitchen,8
prd031,Dryer,laundry room,0
prd032,Toaster,kitchen,2
prd033,Refrigerator,kitchen,4
prd034,40-inch TV,livingroom,3
prd035,40-inch TV,livingroom,5
prd036,L-shaped sofa,livingroom,2
prd037,Vacuum,laundry room,5
prd038,Washing machine,laundry room,4
prd039,Computer,office,4
prd040,Washing machine,laundry room,0
prd041,Washing machine,laundry room,2
prd042,Dryer,laundry room,5
prd043,Dishwasher,kitchen,8
prd044,Desk,office,9
prd045,Refrigerator,kitchen,1
prd046,Refrigerator,kitchen,4
prd047,Toaster,kitchen,3
prd048,Washing machine,laundry room,2
prd049,Oven,kitchen,5
prd050,TV stand,livingroom,8
prd051,Refrigerator,kitchen,8
prd052,Washing machine,laundry room,9
prd053,Toaster,kitchen,5
prd054,Oven,kitchen,2
prd055,60-inch TV,livingroom,4
prd056,60-inch TV,livingroom,3
prd057,TV stand,livingroom,0
prd058,Desk lamp,office,5
prd059,Desk,office,5
prd060,L-shaped sofa,livingroom,0
prd061,Computer,office,3
prd062,Toaster,kitchen,3
prd063,L-shaped sofa,livingroom,4
prd064,40-inch TV,livingroom,9
prd065,Dryer,laundry room,3
prd066,Dryer,laundry room,5
prd067,Desk,office,3
prd068,L-shaped sofa,livingroom,8
prd069,Vacuum,laundry room,8
prd070,TV stand,livingroom,5
prd071,Dryer,laundry room,6
prd072,Computer,office,2
prd073,40-inch TV,livingroom,7
prd074,Toaster,kitchen,0
prd075,Washing machine,laundry room,9
prd076,Toaster,kitchen,5
prd077,Vacuum,laundry room,2
prd078,Dishwasher,kitchen,4
prd079,Desk,office,9
prd080,60-inch TV,livingroom,0
prd081,Vacuum,laundry room,1
prd082,60-inch TV,livingroom,8
prd083,TV stand,livingroom,4
prd084,Computer,office,3
prd085,Dishwasher,kitchen,4
prd086,60-inch TV,livingroom,5
prd087,Vacuum,laundry room,0
prd088,Computer,office,6
prd089,Dishwasher,kitchen,5
prd090,Oven,kitchen,0
prd091,60-inch TV,livingroom,4
prd092,Desk lamp,office,4
prd093,40-inch TV,livingroom,3
prd094,Vacuum,laundry room,4
prd095,L-shaped sofa,livingroom,2
prd096,60-inch TV,livingroom,6
prd097,Desk lamp,office,2
prd098,Dryer,laundry room,9
prd099,Desk lamp,office,3
prd100,Dishwasher,kitchen,8
prd101,Refrigerator,kitchen,1
prd102,Computer,office,6
prd103,L-shaped sofa,livingroom,2
prd104,L-shaped sofa,livingroom,8
prd105,TV stand,livingroom,5
prd106,Dryer,laundry room,6
prd107,L-shaped sofa,livingroom,8
prd108,60-inch TV,livingroom,9
prd109,TV stand,livingroom,8
prd110,Vacuum,laundry room,0
prd111,Desk,office,8
prd112,Washing machine,laundry room,5
prd113,Desk lamp,office,5
prd114,Desk,office,9
prd115,Desk lamp,office,9
prd116,Washing machine,laundry room,4
prd117,Toaster,kitchen,1
prd118,TV stand,livingroom,8
prd119,Desk,office,2
prd120,Desk,office,1
prd121,Desk lamp,office,7
