rental_id,customer_id,product_id
rnt00000,user0016,prd0022
rnt00001,user0004,prd0045
rnt00002,user0046,prd0024
rnt00003,user0044,prd0021
rnt00004,user0013,prd0027
rnt00005,user0049,prd0010
rnt00006,user0042,prd0043
rnt00007,user0000,prd0044
rnt00008,user0049,prd0041
rnt00009,user0028,prd0041
rnt00010,user0014,prd0001
rnt00011,user0042,prd0004
rnt00012,user0048,prd0046
rnt00013,user0032,prd0021
rnt00014,user0022,prd0014
rnt00015,user0048,prd0035
rnt00016,user0030,prd0009
rnt00017,user0009,prd0041
rnt00018,user0002,prd0020
rnt00019,user0044,prd0022
rnt00020,user0011,prd0006
rnt00021,user0042,prd0027
rnt00022,user0005,prd0011
rnt00023,user0011,prd0026
rnt00024,user0009,prd0026
rnt00025,user0009,prd0019
rnt00026,user0016,prd0000
rnt00027,user0042,prd0005
rnt00028,user0043,prd0035
rnt00029,user0042,prd0001
rnt00030,user0017,prd0017
rnt00031,user0036,prd0048
rnt00032,user0016,prd0006
rnt00033,user0020,prd0020
rnt00034,user0025,prd0009
rnt00035,user0014,prd0023
rnt00036,user0044,prd0034
rnt00037,user0028,prd0049
rnt00038,user0039,prd0034
rnt00039,user0048,prd0008
rnt00040,user0048,prd0005
rnt00041,user0036,prd0015
rnt00042,user0029,prd0022
rnt00043,user0013,prd0031
rnt00044,user0026,prd0013
rnt00045,user0032,prd0017
rnt00046,user0046,prd0025
rnt00047,user0030,prd0007
rnt00048,user0030,prd0043
rnt00049,user0022,prd0028
