prd001,65-Inch TV,livingroom,5
prd002,Game Console,bedroom,0
prd003,Queen Bed,bedroom,4
prd004,King Bed,bedroom,0
prd005,Dish Washer,kitchen,3
prd006,Bidet,bathroom,0
prd007,product007,room007,1
prd008,product008,room008,2
prd009,product009,room009,3
prd010,product010,room010,4
prd011,product011,room011,5
prd012,product012,room012,6
prd013,product013,room013,7
prd014,product014,room014,8
prd015,product015,room015,9
prd016,product016,room016,10
prd017,product017,room017,11
prd018,product018,room018,12
prd019,product019,room019,13
prd020,product020,room020,14
prd021,product021,room021,15
prd022,product022,room022,16
prd023,product023,room023,17
prd024,product024,room024,18
prd025,product025,room025,19
