rnt001,user001,prd001
rnt002,user003,prd005
rnt003,user004,prd002
rnt004,user002,prd002
rnt005,user003,prd003
rnt006,user004,prd004
rnt007,user005,prd005
rnt008,user006,prd006
rnt009,user007,prd007
rnt010,user008,prd008
rnt011,user009,prd009
rnt012,user010,prd010
rnt013,user011,prd011
rnt014,user001,prd001
rnt015,user003,prd005
rnt016,user004,prd002
rnt017,user002,prd002
rnt018,user003,prd003
rnt019,user004,prd004
rnt020,user005,prd005
rnt021,user006,prd006
rnt022,user007,prd007
rnt023,user008,prd008
rnt024,user009,prd009
rnt025,user010,prd010
rnt026,user011,prd011
rnt027,user001,prd001
rnt028,user003,prd005
rnt029,user004,prd002
rnt030,user002,prd002
rnt031,user003,prd003
rnt032,user004,prd004
rnt033,user005,prd005
rnt034,user006,prd006
rnt035,user007,prd007
rnt036,user008,prd008
rnt037,user009,prd009
rnt038,user010,prd010
rnt039,user011,prd011
rnt040,user001,prd001
rnt041,user003,prd005
rnt042,user004,prd002
rnt043,user002,prd002
rnt044,user003,prd003
rnt045,user004,prd004
rnt046,user005,prd005
rnt047,user006,prd006
rnt048,user007,prd007
rnt049,user008,prd008
rnt050,user009,prd009
rnt051,user010,prd010
rnt052,user011,prd011
rnt053,user012,prd012
rnt054,user013,prd013
rnt055,user014,prd014
rnt056,user015,prd015
rnt057,user016,prd016
rnt058,user017,prd017
rnt059,user018,prd018
rnt060,user019,prd019
rnt061,user020,prd020
rnt062,user021,prd021
rnt063,user022,prd022
rnt064,user023,prd023
rnt065,user024,prd024
rnt066,user025,prd025
rnt067,user026,prd026
rnt068,user006,prd006
rnt069,user007,prd007
rnt070,user008,prd008
rnt071,user009,prd009
rnt072,user010,prd010
rnt073,user011,prd011
rnt074,user012,prd012
rnt075,user013,prd013
rnt076,user014,prd014
rnt077,user015,prd015
rnt078,user016,prd016
rnt079,user017,prd017
rnt080,user018,prd018
rnt081,user019,prd019
rnt082,user020,prd020
rnt083,user021,prd021
rnt084,user022,prd022
rnt085,user023,prd023
rnt086,user024,prd024
rnt087,user025,prd025
rnt088,user026,prd026
rnt089,user006,prd006
rnt090,user007,prd007
rnt091,user008,prd008
rnt092,user009,prd009
rnt093,user010,prd010
rnt094,user011,prd011
rnt095,user012,prd012
rnt096,user013,prd013
rnt097,user014,prd014
rnt098,user015,prd015
rnt099,user016,prd016
rnt100,user017,prd017
rnt101,user018,prd018
rnt102,user019,prd019
rnt103,user020,prd020
rnt104,user021,prd021
rnt105,user022,prd022
rnt106,user023,prd023
rnt107,user024,prd024
rnt108,user025,prd025
rnt109,user026,prd026
rnt110,user027,prd027
rnt111,user028,prd028
rnt112,user029,prd029
rnt113,user030,prd030
rnt114,user031,prd031
rnt115,user032,prd032
rnt116,user033,prd033
rnt117,user034,prd034
rnt118,user035,prd035
rnt119,user036,prd036
rnt120,user037,prd037
rnt121,user038,prd038
rnt122,user039,prd039
rnt123,user040,prd040
rnt124,user041,prd041
rnt125,user042,prd042
